Entity,Code,Year,4_1_Libdem
Finland,FIN,1996,0.83
Finland,FIN,1997,0.83
Finland,FIN,1998,0.83
Finland,FIN,1999,0.829
Finland,FIN,2000,0.828
Finland,FIN,2001,0.828
Finland,FIN,2002,0.828
Finland,FIN,2003,0.833
Finland,FIN,2004,0.834
Finland,FIN,2005,0.834
Finland,FIN,2006,0.841
Finland,FIN,2007,0.84
Finland,FIN,2008,0.84
Finland,FIN,2009,0.84
Finland,FIN,2010,0.84
Finland,FIN,2011,0.842
Finland,FIN,2012,0.844
Finland,FIN,2013,0.848
Finland,FIN,2014,0.848
Finland,FIN,2015,0.823
Finland,FIN,2016,0.822
Finland,FIN,2017,0.827
Finland,FIN,2018,0.837
Finland,FIN,2019,0.833
Finland,FIN,2020,0.835
Finland,FIN,2021,0.828
Finland,FIN,2022,0.816
France,FRA,1789,0.226
France,FRA,1790,0.232
France,FRA,1791,0.214
France,FRA,1792,0.168
France,FRA,1793,0.181
France,FRA,1794,0.186
France,FRA,1795,0.235
France,FRA,1796,0.234
France,FRA,1797,0.234
France,FRA,1798,0.235
France,FRA,1799,0.209
France,FRA,1800,0.102
France,FRA,1801,0.108
France,FRA,1802,0.108
France,FRA,1803,0.108
France,FRA,1804,0.108
France,FRA,1805,0.108
France,FRA,1806,0.108
France,FRA,1807,0.108
France,FRA,1808,0.108
France,FRA,1809,0.108
France,FRA,1810,0.108
France,FRA,1811,0.108
France,FRA,1812,0.108
France,FRA,1813,0.108
France,FRA,1814,0.103
France,FRA,1815,0.167
France,FRA,1816,0.174
France,FRA,1817,0.174
France,FRA,1818,0.174
France,FRA,1819,0.174
France,FRA,1820,0.159
France,FRA,1821,0.17
France,FRA,1822,0.167
France,FRA,1823,0.167
France,FRA,1824,0.168
France,FRA,1825,0.168
France,FRA,1826,0.168
France,FRA,1827,0.168
France,FRA,1828,0.168
France,FRA,1829,0.168
France,FRA,1830,0.2
France,FRA,1831,0.201
France,FRA,1832,0.201
France,FRA,1833,0.201
France,FRA,1834,0.2
France,FRA,1835,0.199
France,FRA,1836,0.199
France,FRA,1837,0.199
France,FRA,1838,0.199
France,FRA,1839,0.2
France,FRA,1840,0.2
France,FRA,1841,0.2
France,FRA,1842,0.2
France,FRA,1843,0.2
France,FRA,1844,0.2
France,FRA,1845,0.2
France,FRA,1846,0.2
France,FRA,1847,0.2
France,FRA,1848,0.341
France,FRA,1849,0.388
France,FRA,1850,0.388
France,FRA,1851,0.188
France,FRA,1852,0.147
France,FRA,1853,0.15
France,FRA,1854,0.15
France,FRA,1855,0.15
France,FRA,1856,0.15
France,FRA,1857,0.151
France,FRA,1858,0.151
France,FRA,1859,0.151
France,FRA,1860,0.151
France,FRA,1861,0.168
France,FRA,1862,0.17
France,FRA,1863,0.17
France,FRA,1864,0.17
France,FRA,1865,0.17
France,FRA,1866,0.17
France,FRA,1867,0.17
France,FRA,1868,0.17
France,FRA,1869,0.174
France,FRA,1870,0.247
France,FRA,1871,0.318
France,FRA,1872,0.373
France,FRA,1873,0.373
France,FRA,1874,0.391
France,FRA,1875,0.404
France,FRA,1876,0.404
France,FRA,1877,0.404
France,FRA,1878,0.434
France,FRA,1879,0.446
France,FRA,1880,0.456
France,FRA,1881,0.456
France,FRA,1882,0.455
France,FRA,1883,0.455
France,FRA,1884,0.455
France,FRA,1885,0.455
France,FRA,1886,0.456
France,FRA,1887,0.456
France,FRA,1888,0.456
France,FRA,1889,0.455
France,FRA,1890,0.454
France,FRA,1891,0.454
France,FRA,1892,0.454
France,FRA,1893,0.452
France,FRA,1894,0.452
France,FRA,1895,0.452
France,FRA,1896,0.452
France,FRA,1897,0.452
France,FRA,1898,0.461
France,FRA,1899,0.462
France,FRA,1900,0.463
France,FRA,1901,0.47
France,FRA,1902,0.466
France,FRA,1903,0.464
France,FRA,1904,0.464
France,FRA,1905,0.465
France,FRA,1906,0.468
France,FRA,1907,0.469
France,FRA,1908,0.469
France,FRA,1909,0.469
France,FRA,1910,0.473
France,FRA,1911,0.475
France,FRA,1912,0.475
France,FRA,1913,0.475
France,FRA,1914,0.427
France,FRA,1915,0.425
France,FRA,1916,0.425
France,FRA,1917,0.425
France,FRA,1918,0.429
France,FRA,1919,0.448
France,FRA,1920,0.475
France,FRA,1921,0.475
France,FRA,1922,0.475
France,FRA,1923,0.475
France,FRA,1924,0.475
France,FRA,1925,0.471
France,FRA,1926,0.471
France,FRA,1927,0.471
France,FRA,1928,0.471
France,FRA,1929,0.471
France,FRA,1930,0.471
France,FRA,1931,0.471
France,FRA,1932,0.471
France,FRA,1933,0.471
France,FRA,1934,0.472
France,FRA,1935,0.47
France,FRA,1936,0.462
France,FRA,1937,0.461
France,FRA,1938,0.461
France,FRA,1939,0.45
France,FRA,1940,0.123
France,FRA,1941,0.06
France,FRA,1942,0.06
France,FRA,1943,0.06
France,FRA,1944,0.06
France,FRA,1945,0.181
France,FRA,1946,0.271
France,FRA,1947,0.605
France,FRA,1948,0.635
France,FRA,1949,0.635
France,FRA,1950,0.641
France,FRA,1951,0.643
France,FRA,1952,0.645
France,FRA,1953,0.645
France,FRA,1954,0.617
France,FRA,1955,0.631
France,FRA,1956,0.631
France,FRA,1957,0.641
France,FRA,1958,0.638
France,FRA,1959,0.639
France,FRA,1960,0.64
France,FRA,1961,0.64
France,FRA,1962,0.64
France,FRA,1963,0.664
France,FRA,1964,0.664
France,FRA,1965,0.664
France,FRA,1966,0.672
France,FRA,1967,0.677
France,FRA,1968,0.676
France,FRA,1969,0.723
France,FRA,1970,0.759
France,FRA,1971,0.764
France,FRA,1972,0.757
France,FRA,1973,0.767
France,FRA,1974,0.77
France,FRA,1975,0.777
France,FRA,1976,0.777
France,FRA,1977,0.777
France,FRA,1978,0.779
France,FRA,1979,0.779
France,FRA,1980,0.779
France,FRA,1981,0.79
France,FRA,1982,0.797
France,FRA,1983,0.797
France,FRA,1984,0.797
France,FRA,1985,0.797
France,FRA,1986,0.799
France,FRA,1987,0.8
France,FRA,1988,0.805
France,FRA,1989,0.806
France,FRA,1990,0.806
France,FRA,1991,0.806
France,FRA,1992,0.806
France,FRA,1993,0.802
France,FRA,1994,0.805
France,FRA,1995,0.799
France,FRA,1996,0.803
France,FRA,1997,0.803
France,FRA,1998,0.803
France,FRA,1999,0.803
France,FRA,2000,0.803
France,FRA,2001,0.803
France,FRA,2002,0.804
France,FRA,2003,0.804
France,FRA,2004,0.804
France,FRA,2005,0.804
France,FRA,2006,0.804
France,FRA,2007,0.809
France,FRA,2008,0.816
France,FRA,2009,0.816
France,FRA,2010,0.816
France,FRA,2011,0.818
France,FRA,2012,0.823
France,FRA,2013,0.826
France,FRA,2014,0.823
France,FRA,2015,0.823
France,FRA,2016,0.823
France,FRA,2017,0.822
France,FRA,2018,0.803
France,FRA,2019,0.804
France,FRA,2020,0.794
France,FRA,2021,0.791
France,FRA,2022,0.803
Germany,DEU,1789,0.063
Germany,DEU,1790,0.063
Germany,DEU,1791,0.063
Germany,DEU,1792,0.063
Germany,DEU,1793,0.063
Germany,DEU,1794,0.063
Germany,DEU,1795,0.063
Germany,DEU,1796,0.063
Germany,DEU,1797,0.063
Germany,DEU,1798,0.063
Germany,DEU,1799,0.063
Germany,DEU,1800,0.063
Germany,DEU,1801,0.063
Germany,DEU,1802,0.063
Germany,DEU,1803,0.063
Germany,DEU,1804,0.063
Germany,DEU,1805,0.063
Germany,DEU,1806,0.063
Germany,DEU,1807,0.063
Germany,DEU,1808,0.066
Germany,DEU,1809,0.069
Germany,DEU,1810,0.069
Germany,DEU,1811,0.069
Germany,DEU,1812,0.069
Germany,DEU,1813,0.069
Germany,DEU,1814,0.069
Germany,DEU,1815,0.069
Germany,DEU,1816,0.069
Germany,DEU,1817,0.069
Germany,DEU,1818,0.069
Germany,DEU,1819,0.069
Germany,DEU,1820,0.069
Germany,DEU,1821,0.069
Germany,DEU,1822,0.069
Germany,DEU,1823,0.069
Germany,DEU,1824,0.069
Germany,DEU,1825,0.069
Germany,DEU,1826,0.069
Germany,DEU,1827,0.069
Germany,DEU,1828,0.069
Germany,DEU,1829,0.069
Germany,DEU,1830,0.069
Germany,DEU,1831,0.069
Germany,DEU,1832,0.069
Germany,DEU,1833,0.069
Germany,DEU,1834,0.069
Germany,DEU,1835,0.069
Germany,DEU,1836,0.069
Germany,DEU,1837,0.069
Germany,DEU,1838,0.069
Germany,DEU,1839,0.069
Germany,DEU,1840,0.069
Germany,DEU,1841,0.069
Germany,DEU,1842,0.069
Germany,DEU,1843,0.069
Germany,DEU,1844,0.069
Germany,DEU,1845,0.069
Germany,DEU,1846,0.069
Germany,DEU,1847,0.069
Germany,DEU,1848,0.133
Germany,DEU,1849,0.141
Germany,DEU,1850,0.137
Germany,DEU,1851,0.137
Germany,DEU,1852,0.137
Germany,DEU,1853,0.137
Germany,DEU,1854,0.137
Germany,DEU,1855,0.137
Germany,DEU,1856,0.137
Germany,DEU,1857,0.137
Germany,DEU,1858,0.137
Germany,DEU,1859,0.137
Germany,DEU,1860,0.137
Germany,DEU,1861,0.17
Germany,DEU,1862,0.17
Germany,DEU,1863,0.17
Germany,DEU,1864,0.17
Germany,DEU,1865,0.17
Germany,DEU,1866,0.17
Germany,DEU,1867,0.18
Germany,DEU,1868,0.183
Germany,DEU,1869,0.183
Germany,DEU,1870,0.184
Germany,DEU,1871,0.219
Germany,DEU,1872,0.22
Germany,DEU,1873,0.22
Germany,DEU,1874,0.22
Germany,DEU,1875,0.22
Germany,DEU,1876,0.22
Germany,DEU,1877,0.219
Germany,DEU,1878,0.219
Germany,DEU,1879,0.22
Germany,DEU,1880,0.22
Germany,DEU,1881,0.22
Germany,DEU,1882,0.22
Germany,DEU,1883,0.22
Germany,DEU,1884,0.22
Germany,DEU,1885,0.22
Germany,DEU,1886,0.22
Germany,DEU,1887,0.22
Germany,DEU,1888,0.22
Germany,DEU,1889,0.22
Germany,DEU,1890,0.222
Germany,DEU,1891,0.223
Germany,DEU,1892,0.223
Germany,DEU,1893,0.223
Germany,DEU,1894,0.222
Germany,DEU,1895,0.222
Germany,DEU,1896,0.222
Germany,DEU,1897,0.222
Germany,DEU,1898,0.223
Germany,DEU,1899,0.224
Germany,DEU,1900,0.227
Germany,DEU,1901,0.228
Germany,DEU,1902,0.227
Germany,DEU,1903,0.23
Germany,DEU,1904,0.232
Germany,DEU,1905,0.232
Germany,DEU,1906,0.233
Germany,DEU,1907,0.232
Germany,DEU,1908,0.231
Germany,DEU,1909,0.232
Germany,DEU,1910,0.232
Germany,DEU,1911,0.233
Germany,DEU,1912,0.233
Germany,DEU,1913,0.233
Germany,DEU,1914,0.224
Germany,DEU,1915,0.219
Germany,DEU,1916,0.22
Germany,DEU,1917,0.219
Germany,DEU,1918,0.225
Germany,DEU,1919,0.464
Germany,DEU,1920,0.511
Germany,DEU,1921,0.521
Germany,DEU,1922,0.517
Germany,DEU,1923,0.509
Germany,DEU,1924,0.496
Germany,DEU,1925,0.486
Germany,DEU,1926,0.495
Germany,DEU,1927,0.495
Germany,DEU,1928,0.493
Germany,DEU,1929,0.493
Germany,DEU,1930,0.477
Germany,DEU,1931,0.466
Germany,DEU,1932,0.44
Germany,DEU,1933,0.062
Germany,DEU,1934,0.017
Germany,DEU,1935,0.013
Germany,DEU,1936,0.015
Germany,DEU,1937,0.013
Germany,DEU,1938,0.014
Germany,DEU,1939,0.011
Germany,DEU,1940,0.011
Germany,DEU,1941,0.011
Germany,DEU,1942,0.011
Germany,DEU,1943,0.011
Germany,DEU,1944,0.011
Germany,DEU,1949,0.754
Germany,DEU,1950,0.773
Germany,DEU,1951,0.772
Germany,DEU,1952,0.758
Germany,DEU,1953,0.772
Germany,DEU,1954,0.792
Germany,DEU,1955,0.792
Germany,DEU,1956,0.788
Germany,DEU,1957,0.794
Germany,DEU,1958,0.79
Germany,DEU,1959,0.79
Germany,DEU,1960,0.79
Germany,DEU,1961,0.794
Germany,DEU,1962,0.798
Germany,DEU,1963,0.805
Germany,DEU,1964,0.805
Germany,DEU,1965,0.808
Germany,DEU,1966,0.804
Germany,DEU,1967,0.804
Germany,DEU,1968,0.804
Germany,DEU,1969,0.805
Germany,DEU,1970,0.817
Germany,DEU,1971,0.818
Germany,DEU,1972,0.818
Germany,DEU,1973,0.817
Germany,DEU,1974,0.817
Germany,DEU,1975,0.817
Germany,DEU,1976,0.816
Germany,DEU,1977,0.814
Germany,DEU,1978,0.818
Germany,DEU,1979,0.822
Germany,DEU,1980,0.826
Germany,DEU,1981,0.829
Germany,DEU,1982,0.829
Germany,DEU,1983,0.829
Germany,DEU,1984,0.829
Germany,DEU,1985,0.829
Germany,DEU,1986,0.829
Germany,DEU,1987,0.828
Germany,DEU,1988,0.828
Germany,DEU,1989,0.828
Germany,DEU,1990,0.857
Germany,DEU,1991,0.86
Germany,DEU,1992,0.86
Germany,DEU,1993,0.86
Germany,DEU,1994,0.861
Germany,DEU,1995,0.862
Germany,DEU,1996,0.862
Germany,DEU,1997,0.862
Germany,DEU,1998,0.863
Germany,DEU,1999,0.866
Germany,DEU,2000,0.866
Germany,DEU,2001,0.866
Germany,DEU,2002,0.864
Germany,DEU,2003,0.858
Germany,DEU,2004,0.858
Germany,DEU,2005,0.861
Germany,DEU,2006,0.866
Germany,DEU,2007,0.866
Germany,DEU,2008,0.866
Germany,DEU,2009,0.866
Germany,DEU,2010,0.869
Germany,DEU,2011,0.869
Germany,DEU,2012,0.869
Germany,DEU,2013,0.856
Germany,DEU,2014,0.848
Germany,DEU,2015,0.847
Germany,DEU,2016,0.847
Germany,DEU,2017,0.843
Germany,DEU,2018,0.833
Germany,DEU,2019,0.832
Germany,DEU,2020,0.828
Germany,DEU,2021,0.823
Germany,DEU,2022,0.807
Greece,GRC,1789,0.031
Greece,GRC,1790,0.031
Greece,GRC,1791,0.031
Greece,GRC,1792,0.031
Greece,GRC,1793,0.031
Greece,GRC,1794,0.031
Greece,GRC,1795,0.031
Greece,GRC,1796,0.031
Greece,GRC,1797,0.031
Greece,GRC,1798,0.031
Greece,GRC,1799,0.031
Greece,GRC,1800,0.031
Greece,GRC,1801,0.031
Greece,GRC,1802,0.031
Greece,GRC,1803,0.031
Greece,GRC,1804,0.031
Greece,GRC,1805,0.031
Greece,GRC,1806,0.031
Greece,GRC,1807,0.031
Greece,GRC,1808,0.03
Greece,GRC,1809,0.03
Greece,GRC,1810,0.03
Greece,GRC,1811,0.03
Greece,GRC,1812,0.03
Greece,GRC,1813,0.03
Greece,GRC,1814,0.03
Greece,GRC,1815,0.03
Greece,GRC,1816,0.03
Greece,GRC,1817,0.03
Greece,GRC,1818,0.03
Greece,GRC,1819,0.03
Greece,GRC,1820,0.03
Greece,GRC,1821,0.03
Greece,GRC,1822,0.118
Greece,GRC,1823,0.118
Greece,GRC,1824,0.118
Greece,GRC,1825,0.118
Greece,GRC,1826,0.118
Greece,GRC,1827,0.118
Greece,GRC,1828,0.118
Greece,GRC,1829,0.118
Greece,GRC,1830,0.118
Greece,GRC,1831,0.115
Greece,GRC,1832,0.118
Greece,GRC,1833,0.09
Greece,GRC,1834,0.092
Greece,GRC,1835,0.095
Greece,GRC,1836,0.095
Greece,GRC,1837,0.095
Greece,GRC,1838,0.095
Greece,GRC,1839,0.095
Greece,GRC,1840,0.095
Greece,GRC,1841,0.095
Greece,GRC,1842,0.095
Greece,GRC,1843,0.136
Greece,GRC,1844,0.155
Greece,GRC,1845,0.149
Greece,GRC,1846,0.149
Greece,GRC,1847,0.149
Greece,GRC,1848,0.149
Greece,GRC,1849,0.149
Greece,GRC,1850,0.152
Greece,GRC,1851,0.163
Greece,GRC,1852,0.163
Greece,GRC,1853,0.163
Greece,GRC,1854,0.163
Greece,GRC,1855,0.163
Greece,GRC,1856,0.16
Greece,GRC,1857,0.152
Greece,GRC,1858,0.152
Greece,GRC,1859,0.157
Greece,GRC,1860,0.164
Greece,GRC,1861,0.163
Greece,GRC,1862,0.161
Greece,GRC,1863,0.161
Greece,GRC,1864,0.153
Greece,GRC,1865,0.163
Greece,GRC,1866,0.169
Greece,GRC,1867,0.169
Greece,GRC,1868,0.158
Greece,GRC,1869,0.164
Greece,GRC,1870,0.17
Greece,GRC,1871,0.17
Greece,GRC,1872,0.169
Greece,GRC,1873,0.169
Greece,GRC,1874,0.171
Greece,GRC,1875,0.207
Greece,GRC,1876,0.261
Greece,GRC,1877,0.261
Greece,GRC,1878,0.261
Greece,GRC,1879,0.261
Greece,GRC,1880,0.26
Greece,GRC,1881,0.26
Greece,GRC,1882,0.259
Greece,GRC,1883,0.261
Greece,GRC,1884,0.261
Greece,GRC,1885,0.243
Greece,GRC,1886,0.237
Greece,GRC,1887,0.264
Greece,GRC,1888,0.264
Greece,GRC,1889,0.264
Greece,GRC,1890,0.264
Greece,GRC,1891,0.263
Greece,GRC,1892,0.263
Greece,GRC,1893,0.263
Greece,GRC,1894,0.263
Greece,GRC,1895,0.262
Greece,GRC,1896,0.261
Greece,GRC,1897,0.261
Greece,GRC,1898,0.261
Greece,GRC,1899,0.263
Greece,GRC,1900,0.26
Greece,GRC,1901,0.26
Greece,GRC,1902,0.259
Greece,GRC,1903,0.25
Greece,GRC,1904,0.25
Greece,GRC,1905,0.246
Greece,GRC,1906,0.248
Greece,GRC,1907,0.249
Greece,GRC,1908,0.249
Greece,GRC,1909,0.248
Greece,GRC,1910,0.25
Greece,GRC,1911,0.252
Greece,GRC,1912,0.259
Greece,GRC,1913,0.261
Greece,GRC,1914,0.261
Greece,GRC,1915,0.252
Greece,GRC,1916,0.205
Greece,GRC,1917,0.192
Greece,GRC,1920,0.252
Greece,GRC,1921,0.25
Greece,GRC,1922,0.236
Greece,GRC,1923,0.181
Greece,GRC,1924,0.243
Greece,GRC,1925,0.193
Greece,GRC,1926,0.131
Greece,GRC,1927,0.259
Greece,GRC,1928,0.26
Greece,GRC,1929,0.262
Greece,GRC,1930,0.262
Greece,GRC,1931,0.262
Greece,GRC,1932,0.262
Greece,GRC,1933,0.257
Greece,GRC,1934,0.256
Greece,GRC,1935,0.219
Greece,GRC,1936,0.061
Greece,GRC,1937,0.064
Greece,GRC,1938,0.064
Greece,GRC,1939,0.064
Greece,GRC,1940,0.047
Greece,GRC,1941,0.043
Greece,GRC,1942,0.046
Greece,GRC,1943,0.046
Greece,GRC,1944,0.046
Greece,GRC,1945,0.081
Greece,GRC,1946,0.147
Greece,GRC,1947,0.199
Greece,GRC,1948,0.2
Greece,GRC,1949,0.202
Greece,GRC,1950,0.241
Greece,GRC,1951,0.246
Greece,GRC,1952,0.256
Greece,GRC,1953,0.279
Greece,GRC,1954,0.299
Greece,GRC,1955,0.31
Greece,GRC,1956,0.312
Greece,GRC,1957,0.313
Greece,GRC,1958,0.312
Greece,GRC,1959,0.312
Greece,GRC,1960,0.312
Greece,GRC,1961,0.312
Greece,GRC,1962,0.307
Greece,GRC,1963,0.31
Greece,GRC,1964,0.318
Greece,GRC,1965,0.315
Greece,GRC,1966,0.282
Greece,GRC,1967,0.097
Greece,GRC,1968,0.066
Greece,GRC,1969,0.066
Greece,GRC,1970,0.066
Greece,GRC,1971,0.066
Greece,GRC,1972,0.066
Greece,GRC,1973,0.066
Greece,GRC,1974,0.094
Greece,GRC,1975,0.601
Greece,GRC,1976,0.701
Greece,GRC,1977,0.731
Greece,GRC,1978,0.732
Greece,GRC,1979,0.732
Greece,GRC,1980,0.732
Greece,GRC,1981,0.738
Greece,GRC,1982,0.747
Greece,GRC,1983,0.747
Greece,GRC,1984,0.763
Greece,GRC,1985,0.766
Greece,GRC,1986,0.768
Greece,GRC,1987,0.771
Greece,GRC,1988,0.771
Greece,GRC,1989,0.776
Greece,GRC,1990,0.788
Greece,GRC,1991,0.788
Greece,GRC,1992,0.789
Greece,GRC,1993,0.791
Greece,GRC,1994,0.794
Greece,GRC,1995,0.794
Greece,GRC,1996,0.797
Greece,GRC,1997,0.797
Greece,GRC,1998,0.797
Greece,GRC,1999,0.797
Greece,GRC,2000,0.798
Greece,GRC,2001,0.8
Greece,GRC,2002,0.8
Greece,GRC,2003,0.8
Greece,GRC,2004,0.8
Greece,GRC,2005,0.8
Greece,GRC,2006,0.795
Greece,GRC,2007,0.796
Greece,GRC,2008,0.806
Greece,GRC,2009,0.803
Greece,GRC,2010,0.806
Greece,GRC,2011,0.811
Greece,GRC,2012,0.801
Greece,GRC,2013,0.791
Greece,GRC,2014,0.796
Greece,GRC,2015,0.771
Greece,GRC,2016,0.761
Greece,GRC,2017,0.759
Greece,GRC,2018,0.755
Greece,GRC,2019,0.748
Greece,GRC,2020,0.704
Greece,GRC,2021,0.655
Greece,GRC,2022,0.6
Hungary,HUN,1789,0.07
Hungary,HUN,1790,0.07
Hungary,HUN,1791,0.07
Hungary,HUN,1792,0.07
Hungary,HUN,1793,0.07
Hungary,HUN,1794,0.07
Hungary,HUN,1795,0.07
Hungary,HUN,1796,0.07
Hungary,HUN,1797,0.07
Hungary,HUN,1798,0.07
Hungary,HUN,1799,0.07
Hungary,HUN,1800,0.07
Hungary,HUN,1801,0.07
Hungary,HUN,1802,0.07
Hungary,HUN,1803,0.07
Hungary,HUN,1804,0.07
Hungary,HUN,1805,0.07
Hungary,HUN,1806,0.07
Hungary,HUN,1807,0.07
Hungary,HUN,1808,0.07
Hungary,HUN,1809,0.07
Hungary,HUN,1810,0.07
Hungary,HUN,1811,0.07
Hungary,HUN,1812,0.07
Hungary,HUN,1813,0.07
Hungary,HUN,1814,0.07
Hungary,HUN,1815,0.07
Hungary,HUN,1816,0.07
Hungary,HUN,1817,0.07
Hungary,HUN,1818,0.07
Hungary,HUN,1819,0.07
Hungary,HUN,1820,0.073
Hungary,HUN,1821,0.073
Hungary,HUN,1822,0.073
Hungary,HUN,1823,0.073
Hungary,HUN,1824,0.073
Hungary,HUN,1825,0.073
Hungary,HUN,1826,0.073
Hungary,HUN,1827,0.073
Hungary,HUN,1828,0.073
Hungary,HUN,1829,0.073
Hungary,HUN,1830,0.073
Hungary,HUN,1831,0.073
Hungary,HUN,1832,0.073
Hungary,HUN,1833,0.073
Hungary,HUN,1834,0.073
Hungary,HUN,1835,0.073
Hungary,HUN,1836,0.073
Hungary,HUN,1837,0.073
Hungary,HUN,1838,0.073
Hungary,HUN,1839,0.073
Hungary,HUN,1840,0.077
Hungary,HUN,1841,0.08
Hungary,HUN,1842,0.08
Hungary,HUN,1843,0.08
Hungary,HUN,1844,0.079
Hungary,HUN,1845,0.079
Hungary,HUN,1846,0.079
Hungary,HUN,1847,0.079
Hungary,HUN,1848,0.156
Hungary,HUN,1849,0.141
Hungary,HUN,1850,0.069
Hungary,HUN,1851,0.064
Hungary,HUN,1852,0.064
Hungary,HUN,1853,0.064
Hungary,HUN,1854,0.064
Hungary,HUN,1855,0.067
Hungary,HUN,1856,0.067
Hungary,HUN,1857,0.074
Hungary,HUN,1858,0.077
Hungary,HUN,1859,0.077
Hungary,HUN,1860,0.08
Hungary,HUN,1861,0.088
Hungary,HUN,1862,0.096
Hungary,HUN,1863,0.085
Hungary,HUN,1864,0.085
Hungary,HUN,1865,0.09
Hungary,HUN,1866,0.091
Hungary,HUN,1867,0.193
Hungary,HUN,1868,0.196
Hungary,HUN,1869,0.225
Hungary,HUN,1870,0.23
Hungary,HUN,1871,0.226
Hungary,HUN,1872,0.223
Hungary,HUN,1873,0.221
Hungary,HUN,1874,0.221
Hungary,HUN,1875,0.222
Hungary,HUN,1876,0.225
Hungary,HUN,1877,0.225
Hungary,HUN,1878,0.223
Hungary,HUN,1879,0.222
Hungary,HUN,1880,0.222
Hungary,HUN,1881,0.222
Hungary,HUN,1882,0.223
Hungary,HUN,1883,0.223
Hungary,HUN,1884,0.222
Hungary,HUN,1885,0.222
Hungary,HUN,1886,0.222
Hungary,HUN,1887,0.222
Hungary,HUN,1888,0.222
Hungary,HUN,1889,0.222
Hungary,HUN,1890,0.222
Hungary,HUN,1891,0.222
Hungary,HUN,1892,0.222
Hungary,HUN,1893,0.222
Hungary,HUN,1894,0.223
Hungary,HUN,1895,0.222
Hungary,HUN,1896,0.222
Hungary,HUN,1897,0.219
Hungary,HUN,1898,0.219
Hungary,HUN,1899,0.219
Hungary,HUN,1900,0.219
Hungary,HUN,1901,0.22
Hungary,HUN,1902,0.222
Hungary,HUN,1903,0.222
Hungary,HUN,1904,0.222
Hungary,HUN,1905,0.219
Hungary,HUN,1906,0.218
Hungary,HUN,1907,0.218
Hungary,HUN,1908,0.218
Hungary,HUN,1909,0.218
Hungary,HUN,1910,0.22
Hungary,HUN,1911,0.221
Hungary,HUN,1912,0.221
Hungary,HUN,1913,0.221
Hungary,HUN,1914,0.216
Hungary,HUN,1915,0.216
Hungary,HUN,1916,0.216
Hungary,HUN,1917,0.216
Hungary,HUN,1918,0.264
Hungary,HUN,1919,0.099
Hungary,HUN,1920,0.207
Hungary,HUN,1921,0.224
Hungary,HUN,1922,0.253
Hungary,HUN,1923,0.266
Hungary,HUN,1924,0.268
Hungary,HUN,1925,0.268
Hungary,HUN,1926,0.27
Hungary,HUN,1927,0.252
Hungary,HUN,1928,0.252
Hungary,HUN,1929,0.252
Hungary,HUN,1930,0.254
Hungary,HUN,1931,0.256
Hungary,HUN,1932,0.255
Hungary,HUN,1933,0.256
Hungary,HUN,1934,0.256
Hungary,HUN,1935,0.256
Hungary,HUN,1936,0.253
Hungary,HUN,1937,0.251
Hungary,HUN,1938,0.247
Hungary,HUN,1939,0.239
Hungary,HUN,1940,0.223
Hungary,HUN,1941,0.211
Hungary,HUN,1942,0.21
Hungary,HUN,1943,0.205
Hungary,HUN,1944,0.107
Hungary,HUN,1945,0.071
Hungary,HUN,1946,0.144
Hungary,HUN,1947,0.144
Hungary,HUN,1948,0.12
Hungary,HUN,1949,0.084
Hungary,HUN,1950,0.068
Hungary,HUN,1951,0.069
Hungary,HUN,1952,0.069
Hungary,HUN,1953,0.075
Hungary,HUN,1954,0.083
Hungary,HUN,1955,0.075
Hungary,HUN,1956,0.069
Hungary,HUN,1957,0.071
Hungary,HUN,1958,0.075
Hungary,HUN,1959,0.078
Hungary,HUN,1960,0.08
Hungary,HUN,1961,0.082
Hungary,HUN,1962,0.086
Hungary,HUN,1963,0.085
Hungary,HUN,1964,0.09
Hungary,HUN,1965,0.091
Hungary,HUN,1966,0.092
Hungary,HUN,1967,0.092
Hungary,HUN,1968,0.094
Hungary,HUN,1969,0.095
Hungary,HUN,1970,0.098
Hungary,HUN,1971,0.098
Hungary,HUN,1972,0.099
Hungary,HUN,1973,0.099
Hungary,HUN,1974,0.099
Hungary,HUN,1975,0.099
Hungary,HUN,1976,0.098
Hungary,HUN,1977,0.098
Hungary,HUN,1978,0.098
Hungary,HUN,1979,0.098
Hungary,HUN,1980,0.101
Hungary,HUN,1981,0.102
Hungary,HUN,1982,0.102
Hungary,HUN,1983,0.102
Hungary,HUN,1984,0.102
Hungary,HUN,1985,0.104
Hungary,HUN,1986,0.106
Hungary,HUN,1987,0.109
Hungary,HUN,1988,0.122
Hungary,HUN,1989,0.186
Hungary,HUN,1990,0.724
Hungary,HUN,1991,0.765
Hungary,HUN,1992,0.765
Hungary,HUN,1993,0.765
Hungary,HUN,1994,0.763
Hungary,HUN,1995,0.762
Hungary,HUN,1996,0.762
Hungary,HUN,1997,0.761
Hungary,HUN,1998,0.759
Hungary,HUN,1999,0.756
Hungary,HUN,2000,0.756
Hungary,HUN,2001,0.756
Hungary,HUN,2002,0.761
Hungary,HUN,2003,0.771
Hungary,HUN,2004,0.771
Hungary,HUN,2005,0.765
Hungary,HUN,2006,0.742
Hungary,HUN,2007,0.772
Hungary,HUN,2008,0.771
Hungary,HUN,2009,0.77
Hungary,HUN,2010,0.676
Hungary,HUN,2011,0.647
Hungary,HUN,2012,0.625
Hungary,HUN,2013,0.575
