Entity,Code,Year,2_1_Population_density
Austria,AUT,-10000,0.017753271
Austria,AUT,-9000,0.019692196
Austria,AUT,-8000,0.02183713
Austria,AUT,-7000,0.024236549
Austria,AUT,-6000,0.036342707
Austria,AUT,-5000,0.048473097
Austria,AUT,-4000,0.121170625
Austria,AUT,-3000,0.2423655
Austria,AUT,-2000,0.72709644
Austria,AUT,-1000,1.2118154
Austria,AUT,0,6.0591373
Austria,AUT,100,6.6650386
Austria,AUT,200,7.2709527
Austria,AUT,300,6.6650386
Austria,AUT,400,6.0591373
Austria,AUT,500,5.4532113
Austria,AUT,600,4.8472977
Austria,AUT,700,5.4532113
Austria,AUT,800,6.0591373
Austria,AUT,900,7.2709527
Austria,AUT,1000,8.482792
Austria,AUT,1100,10.906435
Austria,AUT,1200,15.147831
Austria,AUT,1300,24.23655
Austria,AUT,1400,15.147831
Austria,AUT,1500,24.23655
Austria,AUT,1600,25.44839
Austria,AUT,1700,25.69073
Austria,AUT,1710,27.055368
Austria,AUT,1720,28.420069
Austria,AUT,1730,29.784706
Austria,AUT,1740,31.149357
Austria,AUT,1750,32.513973
Austria,AUT,1760,33.734123
Austria,AUT,1770,34.857815
Austria,AUT,1780,35.981594
Austria,AUT,1790,36.90984
Austria,AUT,1800,36.354824
Austria,AUT,1801,36.5663
Austria,AUT,1802,36.77901
Austria,AUT,1803,36.992947
Austria,AUT,1804,37.208145
Austria,AUT,1805,37.424587
Austria,AUT,1806,37.64228
Austria,AUT,1807,37.861244
Austria,AUT,1808,38.081497
Austria,AUT,1809,38.303017
Austria,AUT,1810,38.527122
Austria,AUT,1811,38.751236
Austria,AUT,1812,38.976646
Austria,AUT,1813,39.20338
Austria,AUT,1814,39.431423
Austria,AUT,1815,39.660797
Austria,AUT,1816,39.891506
Austria,AUT,1817,40.123558
Austria,AUT,1818,40.356956
Austria,AUT,1819,40.584282
Austria,AUT,1820,40.805454
Austria,AUT,1821,41.02041
Austria,AUT,1822,41.229073
Austria,AUT,1823,41.431362
Austria,AUT,1824,41.634647
Austria,AUT,1825,41.838936
Austria,AUT,1826,42.04422
Austria,AUT,1827,42.250507
Austria,AUT,1828,42.457817
Austria,AUT,1829,42.666264
Austria,AUT,1830,42.875847
Austria,AUT,1831,43.086586
Austria,AUT,1832,43.298485
Austria,AUT,1833,43.511536
Austria,AUT,1834,43.725643
Austria,AUT,1835,43.940804
Austria,AUT,1836,44.15703
Austria,AUT,1837,44.37431
Austria,AUT,1838,44.592655
Austria,AUT,1839,44.82294
Austria,AUT,1840,45.06527
Austria,AUT,1841,45.319763
Austria,AUT,1842,45.586575
Austria,AUT,1843,45.865814
Austria,AUT,1844,46.146763
Austria,AUT,1845,46.429436
Austria,AUT,1846,46.71384
Austria,AUT,1847,46.999977
Austria,AUT,1848,47.28787
Austria,AUT,1849,47.585823
Austria,AUT,1850,47.89394
Austria,AUT,1851,48.213245
Austria,AUT,1852,48.542973
Austria,AUT,1853,48.88325
Austria,AUT,1854,49.22592
Austria,AUT,1855,49.570988
Austria,AUT,1856,49.91847
Austria,AUT,1857,50.268394
Austria,AUT,1858,50.62077
Austria,AUT,1859,50.970917
Austria,AUT,1860,51.318806
Austria,AUT,1861,51.66437
Austria,AUT,1862,52.007587
Austria,AUT,1863,52.34839
Austria,AUT,1864,52.69142
Austria,AUT,1865,53.036694
Austria,AUT,1866,53.384235
Austria,AUT,1867,53.73405
Austria,AUT,1868,54.086174
Austria,AUT,1869,54.467014
Austria,AUT,1870,54.87701
Austria,AUT,1871,55.3166
Austria,AUT,1872,55.78621
Austria,AUT,1873,56.28628
Austria,AUT,1874,56.79084
Austria,AUT,1875,57.299927
Austria,AUT,1876,57.813572
Austria,AUT,1877,58.33182
Austria,AUT,1878,58.854713
Austria,AUT,1879,59.380684
Austria,AUT,1880,59.909733
Austria,AUT,1881,60.44188
Austria,AUT,1882,60.977146
Austria,AUT,1883,61.515522
Austria,AUT,1884,62.058666
Austria,AUT,1885,62.606606
Austria,AUT,1886,63.159378
Austria,AUT,1887,63.717026
Austria,AUT,1888,64.2796
Austria,AUT,1889,64.86596
Austria,AUT,1890,65.4765
Austria,AUT,1891,66.11162
Austria,AUT,1892,66.77175
Austria,AUT,1893,67.45732
Austria,AUT,1894,68.14992
Austria,AUT,1895,68.84961
Austria,AUT,1896,69.55651
Austria,AUT,1897,70.27065
Austria,AUT,1898,70.992134
Austria,AUT,1899,71.720985
Austria,AUT,1900,72.4573
Austria,AUT,1901,73.201126
Austria,AUT,1902,73.95256
Austria,AUT,1903,74.71167
Austria,AUT,1904,75.47858
Austria,AUT,1905,76.25336
Austria,AUT,1906,77.03609
Austria,AUT,1907,77.82685
Austria,AUT,1908,78.625725
Austria,AUT,1909,79.229385
Austria,AUT,1910,79.63629
Austria,AUT,1911,79.844925
Austria,AUT,1912,79.85373
Austria,AUT,1913,79.66114
Austria,AUT,1914,79.469
Austria,AUT,1915,79.277336
Austria,AUT,1916,79.086136
Austria,AUT,1917,78.89539
Austria,AUT,1918,78.70364
Austria,AUT,1919,78.60514
Austria,AUT,1920,78.59996
Austria,AUT,1921,78.68823
Austria,AUT,1922,78.87003
Austria,AUT,1923,79.145454
Austria,AUT,1924,79.42186
Austria,AUT,1925,79.69921
Austria,AUT,1926,79.97755
Austria,AUT,1927,80.25684
Austria,AUT,1928,80.53712
Austria,AUT,1929,80.76682
Austria,AUT,1930,80.945755
Austria,AUT,1931,81.07373
Austria,AUT,1932,81.150536
Austria,AUT,1933,81.175995
Austria,AUT,1934,81.20147
Austria,AUT,1935,81.22694
Austria,AUT,1936,81.252426
Austria,AUT,1937,81.27791
Austria,AUT,1938,81.30342
Austria,AUT,1939,81.378815
Austria,AUT,1940,81.50429
Austria,AUT,1941,81.68003
Austria,AUT,1942,81.90623
Austria,AUT,1943,82.18307
Austria,AUT,1944,82.46083
Austria,AUT,1945,82.73954
Austria,AUT,1946,83.019196
Austria,AUT,1947,83.2998
Austria,AUT,1948,83.58134
Austria,AUT,1949,83.834015
Austria,AUT,1950,84.05772
Austria,AUT,1951,83.98488
Austria,AUT,1952,83.94349
Austria,AUT,1953,84.0014
Austria,AUT,1954,84.09651
Austria,AUT,1955,84.17676
Austria,AUT,1956,84.24314
Austria,AUT,1957,84.407684
Austria,AUT,1958,84.6679
Austria,AUT,1959,84.99275
Austria,AUT,1960,85.392075
Austria,AUT,1961,85.863304
Austria,AUT,1962,86.39084
Austria,AUT,1963,86.94714
Austria,AUT,1964,87.529045
Austria,AUT,1965,88.09855
Austria,AUT,1966,88.71692
Austria,AUT,1967,89.37993
Austria,AUT,1968,89.84262
Austria,AUT,1969,90.15177
Austria,AUT,1970,90.466675
Austria,AUT,1971,90.86946
Austria,AUT,1972,91.39703
Austria,AUT,1973,91.90528
Austria,AUT,1974,92.06287
Austria,AUT,1975,91.819305
Austria,AUT,1976,91.65668
Austria,AUT,1977,91.69119
Austria,AUT,1978,91.61716
Austria,AUT,1979,91.462456
Austria,AUT,1980,91.46345
Austria,AUT,1981,91.69072
Austria,AUT,1982,91.750984
Austria,AUT,1983,91.60337
Austria,AUT,1984,91.596756
Austria,AUT,1985,91.63977
Austria,AUT,1986,91.70197
Austria,AUT,1987,91.76417
Austria,AUT,1988,91.90216
Austria,AUT,1989,92.33389
Austria,AUT,1990,93.05298
Austria,AUT,1991,93.98497
Austria,AUT,1992,95.01716
Austria,AUT,1993,95.798355
Austria,AUT,1994,96.16294
Austria,AUT,1995,96.30748
Austria,AUT,1996,96.43775
Austria,AUT,1997,96.54733
Austria,AUT,1998,96.65361
Austria,AUT,1999,96.84176
Austria,AUT,2000,97.072525
Austria,AUT,2001,97.426476
Austria,AUT,2002,97.903465
Austria,AUT,2003,98.40166
Austria,AUT,2004,99.02103
Austria,AUT,2005,99.69746
Austria,AUT,2006,100.19112
Austria,AUT,2007,100.51769
Austria,AUT,2008,100.83778
Austria,AUT,2009,101.10202
Austria,AUT,2010,101.343056
Austria,AUT,2011,101.686874
Austria,AUT,2012,102.1527
Austria,AUT,2013,102.757416
Austria,AUT,2014,103.563576
Austria,AUT,2015,104.73124
Austria,AUT,2016,105.87119
Austria,AUT,2017,106.61048
Austria,AUT,2018,107.13182
Austria,AUT,2019,107.609535
Austria,AUT,2020,107.94692
Austria,AUT,2021,108.120285
Austria,AUT,2022,108.33273
Austria,AUT,2023,108.56715
Austria,AUT,2024,108.78746
Austria,AUT,2025,108.99331
Austria,AUT,2026,109.18354
Austria,AUT,2027,109.35323
Austria,AUT,2028,109.50125
Austria,AUT,2029,109.62584
Austria,AUT,2030,109.725876
Austria,AUT,2031,109.802124
Austria,AUT,2032,109.85595
Austria,AUT,2033,109.88777
Austria,AUT,2034,109.89906
Austria,AUT,2035,109.89269
Austria,AUT,2036,109.86979
Austria,AUT,2037,109.83074
Austria,AUT,2038,109.77746
Austria,AUT,2039,109.712326
Austria,AUT,2040,109.6346
Austria,AUT,2041,109.54461
Austria,AUT,2042,109.44301
Austria,AUT,2043,109.32837
Austria,AUT,2044,109.20206
Austria,AUT,2045,109.06403
Austria,AUT,2046,108.91218
Austria,AUT,2047,108.74445
Austria,AUT,2048,108.56018
Austria,AUT,2049,108.3604
Austria,AUT,2050,108.14587
Austria,AUT,2051,107.91446
Austria,AUT,2052,107.66506
Austria,AUT,2053,107.401405
Austria,AUT,2054,107.12351
Austria,AUT,2055,106.83284
Austria,AUT,2056,106.534706
Austria,AUT,2057,106.23073
Austria,AUT,2058,105.92109
Austria,AUT,2059,105.60835
Austria,AUT,2060,105.29731
Austria,AUT,2061,104.988914
Austria,AUT,2062,104.68514
Austria,AUT,2063,104.38872
Austria,AUT,2064,104.09839
Austria,AUT,2065,103.81461
Austria,AUT,2066,103.5385
Austria,AUT,2067,103.26991
Austria,AUT,2068,103.00649
Austria,AUT,2069,102.74943
Austria,AUT,2070,102.49751
Austria,AUT,2071,102.247696
Austria,AUT,2072,102.000015
Austria,AUT,2073,101.753815
Austria,AUT,2074,101.50577
Austria,AUT,2075,101.25459
Austria,AUT,2076,101.00128
Austria,AUT,2077,100.744896
Austria,AUT,2078,100.486465
Austria,AUT,2079,100.22854
Austria,AUT,2080,99.9709
Austria,AUT,2081,99.71566
Austria,AUT,2082,99.46295
Austria,AUT,2083,99.21247
Austria,AUT,2084,98.96505
Austria,AUT,2085,98.72213
Austria,AUT,2086,98.48609
Austria,AUT,2087,98.25721
Austria,AUT,2088,98.03668
Austria,AUT,2089,97.826324
Austria,AUT,2090,97.628624
Austria,AUT,2091,97.442764
Austria,AUT,2092,97.26903
Austria,AUT,2093,97.10935
Austria,AUT,2094,96.96233
Austria,AUT,2095,96.826126
Austria,AUT,2096,96.70119
Austria,AUT,2097,96.58607
Austria,AUT,2098,96.47901
Austria,AUT,2099,96.38044
Austria,AUT,2100,96.28646
Belgium,BEL,-10000,0.029326288
Belgium,BEL,-9000,0.044022456
Belgium,BEL,-8000,0.0660502
Belgium,BEL,-7000,0.099075295
Belgium,BEL,-6000,0.099075295
Belgium,BEL,-5000,0.099075295
Belgium,BEL,-4000,0.33021796
Belgium,BEL,-3000,0.66050196
Belgium,BEL,-2000,1.3210039
Belgium,BEL,-1000,3.302477
Belgium,BEL,0,9.9103365
Belgium,BEL,100,10.298976
Belgium,BEL,200,10.702873
Belgium,BEL,300,11.122589
Belgium,BEL,400,11.558752
Belgium,BEL,500,11.558752
Belgium,BEL,600,6.935238
Belgium,BEL,700,9.247027
Belgium,BEL,800,9.907496
Belgium,BEL,900,11.558752
Belgium,BEL,1000,13.210007
Belgium,BEL,1100,19.815027
Belgium,BEL,1200,29.72259
Belgium,BEL,1300,41.281372
Belgium,BEL,1400,26.420046
Belgium,BEL,1500,41.281372
Belgium,BEL,1600,49.537647
Belgium,BEL,1700,57.793922
Belgium,BEL,1710,63.26714
Belgium,BEL,1720,68.74026
Belgium,BEL,1730,74.21347
Belgium,BEL,1740,79.68659
Belgium,BEL,1750,85.15984
Belgium,BEL,1760,90.633026
Belgium,BEL,1770,96.10618
Belgium,BEL,1780,101.57939
Belgium,BEL,1790,107.05251
Belgium,BEL,1800,107.33157
Belgium,BEL,1801,107.62751
Belgium,BEL,1802,107.92427
Belgium,BEL,1803,108.22186
Belgium,BEL,1804,108.52028
Belgium,BEL,1805,108.81949
Belgium,BEL,1806,109.11955
Belgium,BEL,1807,109.42044
Belgium,BEL,1808,109.72213
Belgium,BEL,1809,110.02467
Belgium,BEL,1810,110.328896
Belgium,BEL,1811,110.633095
Belgium,BEL,1812,110.93814
Belgium,BEL,1813,111.24406
Belgium,BEL,1814,111.55079
Belgium,BEL,1815,111.85835
Belgium,BEL,1816,112.16681
Belgium,BEL,1817,112.47609
Belgium,BEL,1818,112.78623
Belgium,BEL,1819,113.23521
Belgium,BEL,1820,113.82467
Belgium,BEL,1821,114.556206
Belgium,BEL,1822,115.43147
Belgium,BEL,1823,116.45211
Belgium,BEL,1824,117.48177
Belgium,BEL,1825,118.52051
Belgium,BEL,1826,119.56846
Belgium,BEL,1827,120.62566
Belgium,BEL,1828,121.69224
Belgium,BEL,1829,122.75902
Belgium,BEL,1830,123.82593
Belgium,BEL,1831,124.89287
Belgium,BEL,1832,125.95984
Belgium,BEL,1833,127.02669
Belgium,BEL,1834,128.10257
Belgium,BEL,1835,129.18758
Belgium,BEL,1836,130.28177
Belgium,BEL,1837,131.38521
Belgium,BEL,1838,132.49802
Belgium,BEL,1839,133.62636
Belgium,BEL,1840,134.77037
Belgium,BEL,1841,135.93028
Belgium,BEL,1842,137.10628
Belgium,BEL,1843,138.29851
Belgium,BEL,1844,139.50113
Belgium,BEL,1845,140.7142
Belgium,BEL,1846,141.93785
Belgium,BEL,1847,143.17209
Belgium,BEL,1848,144.41711
Belgium,BEL,1849,145.60416
Belgium,BEL,1850,146.73236
Belgium,BEL,1851,147.7925
Belgium,BEL,1852,148.79172
Belgium,BEL,1853,149.7291
Belgium,BEL,1854,150.67236
Belgium,BEL,1855,151.62157
Belgium,BEL,1856,152.57675
Belgium,BEL,1857,153.53795
Belgium,BEL,1858,154.50522
Belgium,BEL,1859,155.5071
Belgium,BEL,1860,156.54405
Belgium,BEL,1861,157.61652
Belgium,BEL,1862,158.7249
Belgium,BEL,1863,159.86961
Belgium,BEL,1864,161.02258
Belgium,BEL,1865,162.18388
Belgium,BEL,1866,163.35356
Belgium,BEL,1867,164.53168
Belgium,BEL,1868,165.71826
Belgium,BEL,1869,166.95172
Belgium,BEL,1870,168.2327
Belgium,BEL,1871,169.56183
Belgium,BEL,1872,170.93976
Belgium,BEL,1873,172.36728
Belgium,BEL,1874,173.80667
Belgium,BEL,1875,175.25809
Belgium,BEL,1876,176.72163
Belgium,BEL,1877,178.19739
Belgium,BEL,1878,179.6855
Belgium,BEL,1879,181.2293
Belgium,BEL,1880,182.82965
Belgium,BEL,1881,184.48749
Belgium,BEL,1882,186.2037
Belgium,BEL,1883,187.97916
Belgium,BEL,1884,189.77159
Belgium,BEL,1885,191.58107
Belgium,BEL,1886,193.40782
Belgium,BEL,1887,195.25201
Belgium,BEL,1888,197.11377
Belgium,BEL,1889,199.00076
Belgium,BEL,1890,200.91335
Belgium,BEL,1891,202.85178
Belgium,BEL,1892,204.8164
Belgium,BEL,1893,206.8076
Belgium,BEL,1894,208.81813
Belgium,BEL,1895,210.84822
Belgium,BEL,1896,212.89803
Belgium,BEL,1897,214.96777
Belgium,BEL,1898,217.05763
Belgium,BEL,1899,219.22322
Belgium,BEL,1900,221.46588
Belgium,BEL,1901,223.78696
Belgium,BEL,1902,226.18785
Belgium,BEL,1903,228.66995
Belgium,BEL,1904,231.17926
Belgium,BEL,1905,233.71611
Belgium,BEL,1906,236.28084
Belgium,BEL,1907,238.87367
Belgium,BEL,1908,241.49498
Belgium,BEL,1909,243.63603
Belgium,BEL,1910,245.29121
Belgium,BEL,1911,246.45493
Belgium,BEL,1912,247.12146
Belgium,BEL,1913,247.28503
Belgium,BEL,1914,247.44872
Belgium,BEL,1915,247.61252
Belgium,BEL,1916,247.77638
Belgium,BEL,1917,247.94043
Belgium,BEL,1918,248.1184
Belgium,BEL,1919,248.59534
Belgium,BEL,1920,249.37344
Belgium,BEL,1921,250.45499
Belgium,BEL,1922,251.84218
Belgium,BEL,1923,253.53732
Belgium,BEL,1924,255.24385
Belgium,BEL,1925,256.9619
Belgium,BEL,1926,258.6915
Belgium,BEL,1927,260.43277
Belgium,BEL,1928,262.18573
Belgium,BEL,1929,263.76782
Belgium,BEL,1930,265.17734
Belgium,BEL,1931,266.41248
Belgium,BEL,1932,267.4715
Belgium,BEL,1933,268.35254
Belgium,BEL,1934,269.23648
Belgium,BEL,1935,270.12335
Belgium,BEL,1936,271.01312
Belgium,BEL,1937,271.90585
Belgium,BEL,1938,272.80148
Belgium,BEL,1939,273.70926
Belgium,BEL,1940,274.62918
Belgium,BEL,1941,275.56137
Belgium,BEL,1942,276.5059
Belgium,BEL,1943,277.46277
Belgium,BEL,1944,278.42297
Belgium,BEL,1945,279.38654
Belgium,BEL,1946,280.3534
Belgium,BEL,1947,281.3236
Belgium,BEL,1948,282.29718
Belgium,BEL,1949,283.3852
Belgium,BEL,1950,284.5885
Belgium,BEL,1951,285.8456
Belgium,BEL,1952,287.1727
Belgium,BEL,1953,288.65317
Belgium,BEL,1954,290.19913
Belgium,BEL,1955,291.76114
Belgium,BEL,1956,293.31238
Belgium,BEL,1957,294.97913
Belgium,BEL,1958,296.8186
Belgium,BEL,1959,298.85715
Belgium,BEL,1960,300.81668
Belgium,BEL,1961,302.78992
Belgium,BEL,1962,304.8328
Belgium,BEL,1963,306.74448
Belgium,BEL,1964,308.8003
Belgium,BEL,1965,310.83524
Belgium,BEL,1966,312.61935
Belgium,BEL,1967,314.2414
Belgium,BEL,1968,315.59637
Belgium,BEL,1969,316.7802
Belgium,BEL,1970,318.0111
Belgium,BEL,1971,319.23367
Belgium,BEL,1972,320.3532
Belgium,BEL,1973,321.26773
Belgium,BEL,1974,321.96378
Belgium,BEL,1975,322.43832
Belgium,BEL,1976,322.77213
Belgium,BEL,1977,323.1959
Belgium,BEL,1978,323.6527
Belgium,BEL,1979,324.1127
Belgium,BEL,1980,324.60333
Belgium,BEL,1981,325.08566
Belgium,BEL,1982,325.53952
Belgium,BEL,1983,325.84308
Belgium,BEL,1984,326.07663
Belgium,BEL,1985,326.30582
Belgium,BEL,1986,326.5463
Belgium,BEL,1987,326.95593
Belgium,BEL,1988,327.54257
Belgium,BEL,1989,328.17596
Belgium,BEL,1990,328.91562
Belgium,BEL,1991,329.82404
Belgium,BEL,1992,330.79443
Belgium,BEL,1993,331.69543
Belgium,BEL,1994,332.53574
Belgium,BEL,1995,333.3951
Belgium,BEL,1996,334.32068
Belgium,BEL,1997,335.36578
Belgium,BEL,1998,336.47757
Belgium,BEL,1999,337.65598
Belgium,BEL,2000,338.9812
Belgium,BEL,2001,340.46396
Belgium,BEL,2002,341.99368
Belgium,BEL,2003,343.54526
Belgium,BEL,2004,345.31586
Belgium,BEL,2005,347.32428
Belgium,BEL,2006,349.50363
Belgium,BEL,2007,351.83945
Belgium,BEL,2008,354.25098
Belgium,BEL,2009,356.71588
Belgium,BEL,2010,359.2453
Belgium,BEL,2011,361.81445
Belgium,BEL,2012,364.3045
Belgium,BEL,2013,366.68625
Belgium,BEL,2014,369.11252
Belgium,BEL,2015,371.4764
Belgium,BEL,2016,373.73965
Belgium,BEL,2017,375.97394
Belgium,BEL,2018,378.0911
Belgium,BEL,2019,380.1377
Belgium,BEL,2020,381.8268
Belgium,BEL,2021,383.46817
Belgium,BEL,2022,384.93802
Belgium,BEL,2023,385.9362
Belgium,BEL,2024,386.91476
Belgium,BEL,2025,387.86398
Belgium,BEL,2026,388.777
Belgium,BEL,2027,389.65915
Belgium,BEL,2028,390.51288
Belgium,BEL,2029,391.3353
Belgium,BEL,2030,392.1222
Belgium,BEL,2031,392.87943
Belgium,BEL,2032,393.6058
Belgium,BEL,2033,394.2998
Belgium,BEL,2034,394.9643
Belgium,BEL,2035,395.5948
Belgium,BEL,2036,396.1911
Belgium,BEL,2037,396.74713
Belgium,BEL,2038,397.2642
Belgium,BEL,2039,397.74188
Belgium,BEL,2040,398.17526
Belgium,BEL,2041,398.56152
Belgium,BEL,2042,398.89474
Belgium,BEL,2043,399.16806
Belgium,BEL,2044,399.37665
Belgium,BEL,2045,399.5286
Belgium,BEL,2046,399.6177
Belgium,BEL,2047,399.63333
Belgium,BEL,2048,399.5799
Belgium,BEL,2049,399.4666
Belgium,BEL,2050,399.2951
Belgium,BEL,2051,399.0726
Belgium,BEL,2052,398.80838
Belgium,BEL,2053,398.50027
Belgium,BEL,2054,398.15848
Belgium,BEL,2055,397.78674
Belgium,BEL,2056,397.39398
Belgium,BEL,2057,396.98932
Belgium,BEL,2058,396.57318
Belgium,BEL,2059,396.1512
Belgium,BEL,2060,395.72714
Belgium,BEL,2061,395.30377
Belgium,BEL,2062,394.89505
Belgium,BEL,2063,394.5029
Belgium,BEL,2064,394.12335
Belgium,BEL,2065,393.76434
Belgium,BEL,2066,393.4204
Belgium,BEL,2067,393.0851
Belgium,BEL,2068,392.76834
Belgium,BEL,2069,392.46393
Belgium,BEL,2070,392.16086
Belgium,BEL,2071,391.85638
Belgium,BEL,2072,391.54904
Belgium,BEL,2073,391.23727
Belgium,BEL,2074,390.92087
Belgium,BEL,2075,390.59695
Belgium,BEL,2076,390.25687
Belgium,BEL,2077,389.90158
Belgium,BEL,2078,389.53754
Belgium,BEL,2079,389.15594
Belgium,BEL,2080,388.7531
Belgium,BEL,2081,388.33652
Belgium,BEL,2082,387.90686
Belgium,BEL,2083,387.4602
Belgium,BEL,2084,387.00128
Belgium,BEL,2085,386.53207
Belgium,BEL,2086,386.05435
Belgium,BEL,2087,385.58414
Belgium,BEL,2088,385.12753
Belgium,BEL,2089,384.68384
Belgium,BEL,2090,384.25266
Belgium,BEL,2091,383.83105
Belgium,BEL,2092,383.42252
Belgium,BEL,2093,383.03552
Belgium,BEL,2094,382.66336
Belgium,BEL,2095,382.28796
Belgium,BEL,2096,381.9204
Belgium,BEL,2097,381.56488
Belgium,BEL,2098,381.20856
Belgium,BEL,2099,380.84985
Belgium,BEL,2100,380.4874
Bulgaria,BGR,-10000,0.010731393
Bulgaria,BGR,-9000,0.019675756
Bulgaria,BGR,-8000,0.03608143
Bulgaria,BGR,-7000,0.06615696
Bulgaria,BGR,-6000,0.12129698
Bulgaria,BGR,-5000,0.22237472
Bulgaria,BGR,-4000,0.4076916
Bulgaria,BGR,-3000,0.7474392
Bulgaria,BGR,-2000,1.3703021
Bulgaria,BGR,-1000,2.5122237
Bulgaria,BGR,0,4.605748
Bulgaria,BGR,100,5.9874725
Bulgaria,BGR,200,7.369197
Bulgaria,BGR,300,6.6783347
Bulgaria,BGR,400,5.9874725
Bulgaria,BGR,500,5.296601
Bulgaria,BGR,600,4.605748
Bulgaria,BGR,700,4.605748
Bulgaria,BGR,800,4.605748
Bulgaria,BGR,900,5.9874725
Bulgaria,BGR,1000,7.369197
Bulgaria,BGR,1100,8.013992
Bulgaria,BGR,1200,8.566691
Bulgaria,BGR,1300,9.211496
Bulgaria,BGR,1400,5.0663137
Bulgaria,BGR,1500,7.369197
Bulgaria,BGR,1600,11.51437
Bulgaria,BGR,1700,11.51437
Bulgaria,BGR,1710,11.904772
Bulgaria,BGR,1720,12.471656
Bulgaria,BGR,1730,13.065539
Bulgaria,BGR,1740,13.687712
Bulgaria,BGR,1750,14.339518
Bulgaria,BGR,1760,15.022347
Bulgaria,BGR,1770,15.737694
Bulgaria,BGR,1780,16.487085
Bulgaria,BGR,1790,17.2722
Bulgaria,BGR,1800,20.725866
Bulgaria,BGR,1801,20.696453
Bulgaria,BGR,1802,20.667088
Bulgaria,BGR,1803,20.637768
Bulgaria,BGR,1804,20.608475
Bulgaria,BGR,1805,20.579237
Bulgaria,BGR,1806,20.550037
Bulgaria,BGR,1807,20.520874
Bulgaria,BGR,1808,20.491756
Bulgaria,BGR,1809,20.462675
Bulgaria,BGR,1810,20.433687
Bulgaria,BGR,1811,20.404688
Bulgaria,BGR,1812,20.375736
Bulgaria,BGR,1813,20.346823
Bulgaria,BGR,1814,20.317953
Bulgaria,BGR,1815,20.289122
Bulgaria,BGR,1816,20.260336
Bulgaria,BGR,1817,20.231586
Bulgaria,BGR,1818,20.202873
Bulgaria,BGR,1819,20.197927
Bulgaria,BGR,1820,20.21682
Bulgaria,BGR,1821,20.259617
Bulgaria,BGR,1822,20.326391
Bulgaria,BGR,1823,20.417225
Bulgaria,BGR,1824,20.508465
Bulgaria,BGR,1825,20.600101
Bulgaria,BGR,1826,20.692162
Bulgaria,BGR,1827,20.784626
Bulgaria,BGR,1828,20.877506
Bulgaria,BGR,1829,20.9708
Bulgaria,BGR,1830,21.064508
Bulgaria,BGR,1831,21.15864
Bulgaria,BGR,1832,21.253187
Bulgaria,BGR,1833,21.348158
Bulgaria,BGR,1834,21.443562
Bulgaria,BGR,1835,21.53938
Bulgaria,BGR,1836,21.63563
Bulgaria,BGR,1837,21.732313
Bulgaria,BGR,1838,21.829422
Bulgaria,BGR,1839,21.926971
Bulgaria,BGR,1840,22.024954
Bulgaria,BGR,1841,22.123379
Bulgaria,BGR,1842,22.222237
Bulgaria,BGR,1843,22.321547
Bulgaria,BGR,1844,22.421288
Bulgaria,BGR,1845,22.52148
Bulgaria,BGR,1846,22.622116
Bulgaria,BGR,1847,22.723213
Bulgaria,BGR,1848,22.82475
Bulgaria,BGR,1849,22.913965
Bulgaria,BGR,1850,22.99076
Bulgaria,BGR,1851,23.050692
Bulgaria,BGR,1852,23.098038
Bulgaria,BGR,1853,23.132738
Bulgaria,BGR,1854,23.167484
Bulgaria,BGR,1855,23.202274
Bulgaria,BGR,1856,23.237122
Bulgaria,BGR,1857,23.272024
Bulgaria,BGR,1858,23.306982
Bulgaria,BGR,1859,23.341976
Bulgaria,BGR,1860,23.377035
Bulgaria,BGR,1861,23.41214
Bulgaria,BGR,1862,23.447302
Bulgaria,BGR,1863,23.482508
Bulgaria,BGR,1864,23.517778
Bulgaria,BGR,1865,23.553085
Bulgaria,BGR,1866,23.588457
Bulgaria,BGR,1867,23.623877
Bulgaria,BGR,1868,23.65935
Bulgaria,BGR,1869,23.755398
Bulgaria,BGR,1870,23.91298
Bulgaria,BGR,1871,24.133041
Bulgaria,BGR,1872,24.416553
Bulgaria,BGR,1873,24.76449
Bulgaria,BGR,1874,25.117392
Bulgaria,BGR,1875,25.475323
Bulgaria,BGR,1876,25.838348
Bulgaria,BGR,1877,26.206549
Bulgaria,BGR,1878,26.579992
Bulgaria,BGR,1879,26.95876
Bulgaria,BGR,1880,27.342926
Bulgaria,BGR,1881,27.732563
Bulgaria,BGR,1882,28.127745
Bulgaria,BGR,1883,28.528564
Bulgaria,BGR,1884,28.935097
Bulgaria,BGR,1885,29.347412
Bulgaria,BGR,1886,29.765604
Bulgaria,BGR,1887,30.189766
Bulgaria,BGR,1888,30.61996
Bulgaria,BGR,1889,31.060097
Bulgaria,BGR,1890,31.510372
Bulgaria,BGR,1891,31.970993
Bulgaria,BGR,1892,32.44215
Bulgaria,BGR,1893,32.92407
Bulgaria,BGR,1894,33.413143
Bulgaria,BGR,1895,33.90949
Bulgaria,BGR,1896,34.4132
Bulgaria,BGR,1897,34.924393
Bulgaria,BGR,1898,35.443172
Bulgaria,BGR,1899,35.949566
Bulgaria,BGR,1900,36.443157
Bulgaria,BGR,1901,36.92349
Bulgaria,BGR,1902,37.390144
Bulgaria,BGR,1903,37.842648
Bulgaria,BGR,1904,38.300636
Bulgaria,BGR,1905,38.764168
Bulgaria,BGR,1906,39.2333
Bulgaria,BGR,1907,39.708115
Bulgaria,BGR,1908,40.18867
