Entity,Code,Year,2_1_GDP_Growth
abc,ESP,1969,30326030336
abc,ESP,1970,15909683200
abc,ESP,1971,17979965440
abc,ESP,1972,32981155840
abc,ESP,1973,34087829504
abc,ESP,1974,26507083776
abc,ESP,1975,2701623296
abc,ESP,1976,16550920192
abc,ESP,1977,14690123776
abc,ESP,1978,7786233856
abc,ESP,1979,224329728
abc,ESP,1980,11931942912
abc,ESP,1981,-731381760
abc,ESP,1982,6873219072
abc,ESP,1983,9882435584
abc,ESP,1984,10140123136
abc,ESP,1985,13425246208
abc,ESP,1986,19251200000
abc,ESP,1987,33892466688
abc,ESP,1988,32852475904
abc,ESP,1989,32714522624
abc,ESP,1990,26864975872
abc,ESP,1991,18772066304
abc,ESP,1992,7025655808
abc,ESP,1993,-7871463424
abc,ESP,1994,17998938112
abc,ESP,1995,21322072064
abc,ESP,1996,21139554304
abc,ESP,1997,30202003456
abc,ESP,1998,37160943616
abc,ESP,1999,39653998592
abc,ESP,2000,48405807104
abc,ESP,2001,38193856512
abc,ESP,2002,27564769280
abc,ESP,2003,30918770688
abc,ESP,2004,33345372160
abc,ESP,2005,40214200320
abc,ESP,2006,46827044864
abc,ESP,2007,42830528512
abc,ESP,2008,10920919040
abc,ESP,2009,-46737129472
abc,ESP,2010,1948254208
abc,ESP,2011,-9749266432
abc,ESP,2012,-35140403200
abc,ESP,2013,-16539582464
abc,ESP,2014,15717367808
abc,ESP,2015,44159729664
abc,ESP,2016,36242194432
abc,ESP,2017,36630560768
abc,ESP,2018,29032710144
abc,ESP,2019,27055489024
abc,ESP,2020,-143355805696
abc,SWE,1961,7026999296
abc,SWE,1962,5567160320
abc,SWE,1963,7260946432
abc,SWE,1964,9791225856
abc,SWE,1965,5859622912
abc,SWE,1966,3328475136
abc,SWE,1967,5469470720
abc,SWE,1968,6112329728
abc,SWE,1969,8720957440
abc,SWE,1970,13326401536
abc,SWE,1971,1852932096
abc,SWE,1972,4531765248
abc,SWE,1973,8036548608
abc,SWE,1974,6734495744
abc,SWE,1975,5547507712
abc,SWE,1976,2358034432
abc,SWE,1977,-3594960896
abc,SWE,1978,3881713664
abc,SWE,1979,8659140608
abc,SWE,1980,3980623872
abc,SWE,1981,1083113472
abc,SWE,1982,2987081728
abc,SWE,1983,4603494400
abc,SWE,1984,10438983680
abc,SWE,1985,5557583872
abc,SWE,1986,7073021952
abc,SWE,1987,9051406336
abc,SWE,1988,7137984512
abc,SWE,1989,7594606592
abc,SWE,1990,2216230912
abc,SWE,1991,-3390734336
abc,SWE,1992,-3388768256
abc,SWE,1993,-5971738624
abc,SWE,1994,11126931456
abc,SWE,1995,11579588608
abc,SWE,1996,4830560256
abc,SWE,1997,9539125248
abc,SWE,1998,13806796800
abc,SWE,1999,14186151936
abc,SWE,2000,16596402176
abc,SWE,2001,5287706624
abc,SWE,2002,8130461696
abc,SWE,2003,8736014336
abc,SWE,2004,16781475840
abc,SWE,2005,11541872640
abc,SWE,2006,19363266560
abc,SWE,2007,14948106240
abc,SWE,2008,-2025619456
abc,SWE,2009,-19423133696
abc,SWE,2010,25483116544
abc,SWE,2011,14494629888
abc,SWE,2012,-2753921024
abc,SWE,2013,5527404544
abc,SWE,2014,12515246080
abc,SWE,2015,21701296128
abc,SWE,2016,10458660864
abc,SWE,2017,13239255040
abc,SWE,2018,10311729152
abc,SWE,2019,10707861504
abc,SWE,2020,-16209444864
abc,GBR,1961,20922761216
abc,GBR,1962,8850440192
abc,GBR,1963,39546519552
abc,GBR,1964,47083618304
abc,GBR,1965,19235536896
abc,GBR,1966,14428143616
abc,GBR,1967,25959006208
abc,GBR,1968,52101971968
abc,GBR,1969,19426967552
abc,GBR,1970,65017217024
abc,GBR,1971,38345572352
abc,GBR,1972,48940974080
abc,GBR,1973,77072695296
abc,GBR,1974,-31265521664
abc,GBR,1975,-18084659200
abc,GBR,1976,35188637696
abc,GBR,1977,30581981184
abc,GBR,1978,53599797248
abc,GBR,1979,49805393920
abc,GBR,1980,-27998289920
abc,GBR,1981,-10636886016
abc,GBR,1982,26724794368
abc,GBR,1983,57686884352
abc,GBR,1984,32313704448
abc,GBR,1985,60402302976
abc,GBR,1986,47784132608
abc,GBR,1987,84373274624
abc,GBR,1988,94524538880
abc,GBR,1989,44939739136
abc,GBR,1990,13122535424
abc,GBR,1991,-19873136640
abc,GBR,1992,7145914368
abc,GBR,1993,44538265600
abc,GBR,1994,70510575616
abc,GBR,1995,48199368704
abc,GBR,1996,47406514176
abc,GBR,1997,98154053632
abc,GBR,1998,66158198784
abc,GBR,1999,64699236352
abc,GBR,2000,81837686784
abc,GBR,2001,47884795904
abc,GBR,2002,50069766144
abc,GBR,2003,72967782400
abc,GBR,2004,58448674816
abc,GBR,2005,65861058560
abc,GBR,2006,67329851392
abc,GBR,2007,60660645888
abc,GBR,2008,-6550716416
abc,GBR,2009,-115824656384
abc,GBR,2010,55655268352
abc,GBR,2011,38870450176
abc,GBR,2012,39770390528
abc,GBR,2013,51889569792
abc,GBR,2014,83673219072
abc,GBR,2015,75557502976
abc,GBR,2016,66920906752
abc,GBR,2017,64535134208
abc,GBR,2018,50980978688
abc,GBR,2019,52482539520
abc,GBR,2020,-299877793792
