Entity,Code,Year,3_1_Renewables_electricity
Croatia,HRV,1995,5.69
Croatia,HRV,1996,7.87
Croatia,HRV,1997,5.85
Croatia,HRV,1998,6.03
Croatia,HRV,1999,7.34
Croatia,HRV,2000,6.45
Croatia,HRV,2001,7.18
Croatia,HRV,2002,5.85
Croatia,HRV,2003,5.46
Croatia,HRV,2004,7.63
Croatia,HRV,2005,7.06
Croatia,HRV,2006,6.65
Croatia,HRV,2007,4.74
Croatia,HRV,2008,5.84
Croatia,HRV,2009,7.48
Croatia,HRV,2010,9.3
Croatia,HRV,2011,5.28
Croatia,HRV,2012,5.26
Croatia,HRV,2013,9.28
Croatia,HRV,2014,9.94
Croatia,HRV,2015,7.52
Croatia,HRV,2016,8.36
Croatia,HRV,2017,7.12
Croatia,HRV,2018,9.78
Croatia,HRV,2019,8.35
Croatia,HRV,2020,8.55
Croatia,HRV,2021,10.53
Croatia,HRV,2022,9.09
Croatia,HRV,2023,11.68
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0
Cyprus,CYP,2005,0
Cyprus,CYP,2006,0
Cyprus,CYP,2007,0
Cyprus,CYP,2008,0.01
Cyprus,CYP,2009,0.03
Cyprus,CYP,2010,0.08
Cyprus,CYP,2011,0.17
Cyprus,CYP,2012,0.26
Cyprus,CYP,2013,0.33
Cyprus,CYP,2014,0.31
Cyprus,CYP,2015,0.4
Cyprus,CYP,2016,0.43
Cyprus,CYP,2017,0.43
Cyprus,CYP,2018,0.48
Cyprus,CYP,2019,0.52
Cyprus,CYP,2020,0.6
Cyprus,CYP,2021,0.78
Cyprus,CYP,2022,0.88
Cyprus,CYP,2023,1.09
Czechia,CZE,1990,1.16
Czechia,CZE,1991,1.09
Czechia,CZE,1992,1.4
Czechia,CZE,1993,1.53
Czechia,CZE,1994,1.78
Czechia,CZE,1995,2.41
Czechia,CZE,1996,2.26
Czechia,CZE,1997,2.19
Czechia,CZE,1998,1.99
Czechia,CZE,1999,2.36
Czechia,CZE,2000,2.28
Czechia,CZE,2001,2.57
Czechia,CZE,2002,2.99
Czechia,CZE,2003,1.87
Czechia,CZE,2004,2.74
Czechia,CZE,2005,3.13
Czechia,CZE,2006,3.52
Czechia,CZE,2007,3.42
Czechia,CZE,2008,3.72
Czechia,CZE,2009,4.66
Czechia,CZE,2010,5.91
Czechia,CZE,2011,7.24
Czechia,CZE,2012,8.07
Czechia,CZE,2013,9.3
Czechia,CZE,2014,9.17
Czechia,CZE,2015,9.41
Czechia,CZE,2016,9.39
Czechia,CZE,2017,9.63
Czechia,CZE,2018,9.43
Czechia,CZE,2019,10.06
Czechia,CZE,2020,10.34
Czechia,CZE,2021,10.64
Czechia,CZE,2022,10.78
Czechia,CZE,2023,11.33
Denmark,DNK,1990,0.83
Denmark,DNK,1991,1.06
Denmark,DNK,1992,1.36
Denmark,DNK,1993,1.61
Denmark,DNK,1994,1.74
Denmark,DNK,1995,1.86
Denmark,DNK,1996,2.08
Denmark,DNK,1997,2.93
Denmark,DNK,1998,3.93
Denmark,DNK,1999,4.38
Denmark,DNK,2000,5.57
Denmark,DNK,2001,5.85
Denmark,DNK,2002,6.79
Denmark,DNK,2003,8.07
Denmark,DNK,2004,9.53
Denmark,DNK,2005,9.8
Denmark,DNK,2006,9.19
Denmark,DNK,2007,10.3
Denmark,DNK,2008,10.1
Denmark,DNK,2009,10.07
Denmark,DNK,2010,12.43
Denmark,DNK,2011,14.17
Denmark,DNK,2012,14.84
Denmark,DNK,2013,15.96
Denmark,DNK,2014,17.99
Denmark,DNK,2015,18.93
Denmark,DNK,2016,18.39
Denmark,DNK,2017,21.8
Denmark,DNK,2018,20.75
Denmark,DNK,2019,23.07
Denmark,DNK,2020,23.45
Denmark,DNK,2021,26.1
Denmark,DNK,2022,28.41
Denmark,DNK,2023,29.46
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0.01
Estonia,EST,1996,0
Estonia,EST,1997,0.01
Estonia,EST,1998,0.01
Estonia,EST,1999,0.01
Estonia,EST,2000,0.01
Estonia,EST,2001,0.02
Estonia,EST,2002,0.03
Estonia,EST,2003,0.05
Estonia,EST,2004,0.06
Estonia,EST,2005,0.11
Estonia,EST,2006,0.13
Estonia,EST,2007,0.14
Estonia,EST,2008,0.2
Estonia,EST,2009,0.54
Estonia,EST,2010,1.05
Estonia,EST,2011,1.18
Estonia,EST,2012,1.47
Estonia,EST,2013,1.23
Estonia,EST,2014,1.39
Estonia,EST,2015,1.56
Estonia,EST,2016,1.59
Estonia,EST,2017,1.86
Estonia,EST,2018,1.99
Estonia,EST,2019,2.14
Estonia,EST,2020,2.97
Estonia,EST,2021,2.87
Estonia,EST,2022,2.82
Estonia,EST,2023,2.87
Finland,FIN,1990,16.02
Finland,FIN,1991,18.2
Finland,FIN,1992,20.06
Finland,FIN,1993,19.44
Finland,FIN,1994,18.27
Finland,FIN,1995,19.55
Finland,FIN,1996,17.76
Finland,FIN,1997,20.15
Finland,FIN,1998,24.4
Finland,FIN,1999,21.19
Finland,FIN,2000,23.38
Finland,FIN,2001,21.54
Finland,FIN,2002,19.83
Finland,FIN,2003,19.06
Finland,FIN,2004,25.63
Finland,FIN,2005,23.46
Finland,FIN,2006,22.46
Finland,FIN,2007,24.32
Finland,FIN,2008,27.77
Finland,FIN,2009,21.7
Finland,FIN,2010,24.18
Finland,FIN,2011,24.18
Finland,FIN,2012,28.56
Finland,FIN,2013,25.63
Finland,FIN,2014,26.28
Finland,FIN,2015,30.53
Finland,FIN,2016,30.41
Finland,FIN,2017,31.47
Finland,FIN,2018,32.14
Finland,FIN,2019,31.88
Finland,FIN,2020,35.93
Finland,FIN,2021,38.18
Finland,FIN,2022,38.36
Finland,FIN,2023,41.46
France,FRA,1990,54.62
France,FRA,1991,58.43
France,FRA,1992,69.62
France,FRA,1993,65.27
France,FRA,1994,79.19
France,FRA,1995,73.66
France,FRA,1996,67.1
France,FRA,1997,64.79
France,FRA,1998,63.44
France,FRA,1999,73.71
France,FRA,2000,67.83
France,FRA,2001,76.09
France,FRA,2002,62.69
France,FRA,2003,61.47
France,FRA,2004,62.42
France,FRA,2005,54.98
France,FRA,2006,60.91
France,FRA,2007,64.3
France,FRA,2008,72.33
France,FRA,2009,68.15
France,FRA,2010,76.68
France,FRA,2011,66.02
France,FRA,2012,85.25
France,FRA,2013,99.42
France,FRA,2014,94.03
France,FRA,2015,91.84
France,FRA,2016,99
France,FRA,2017,92.63
France,FRA,2018,113.51
France,FRA,2019,113.06
France,FRA,2020,125.02
France,FRA,2021,121.97
France,FRA,2022,114.1
France,FRA,2023,135.16
Germany,DEU,1990,19.1
Germany,DEU,1991,16.98
Germany,DEU,1992,19.73
Germany,DEU,1993,20.52
Germany,DEU,1994,23.43
Germany,DEU,1995,25.92
Germany,DEU,1996,26.55
Germany,DEU,1997,23.05
Germany,DEU,1998,24.88
Germany,DEU,1999,28.71
Germany,DEU,2000,35.41
Germany,DEU,2001,37.88
Germany,DEU,2002,44.49
Germany,DEU,2003,46.67
Germany,DEU,2004,57.97
Germany,DEU,2005,63.43
Germany,DEU,2006,72.56
Germany,DEU,2007,89.44
Germany,DEU,2008,94.37
Germany,DEU,2009,96.08
Germany,DEU,2010,105.41
Germany,DEU,2011,124.43
Germany,DEU,2012,143.4
Germany,DEU,2013,151.95
Germany,DEU,2014,161.93
Germany,DEU,2015,188.14
Germany,DEU,2016,189.13
Germany,DEU,2017,215.68
Germany,DEU,2018,222.93
Germany,DEU,2019,241.17
Germany,DEU,2020,251.49
Germany,DEU,2021,232.99
Germany,DEU,2022,251.43
Germany,DEU,2023,264.56
Greece,GRC,1990,1.77
Greece,GRC,1991,3.1
Greece,GRC,1992,2.21
Greece,GRC,1993,2.33
Greece,GRC,1994,2.64
Greece,GRC,1995,3.56
Greece,GRC,1996,4.39
Greece,GRC,1997,3.92
Greece,GRC,1998,3.79
Greece,GRC,1999,4.75
Greece,GRC,2000,4.14
Greece,GRC,2001,2.94
Greece,GRC,2002,3.58
Greece,GRC,2003,5.89
Greece,GRC,2004,5.91
Greece,GRC,2005,6.41
Greece,GRC,2006,7.67
Greece,GRC,2007,4.59
Greece,GRC,2008,5.75
Greece,GRC,2009,8.16
Greece,GRC,2010,10.53
Greece,GRC,2011,8.15
Greece,GRC,2012,10.13
Greece,GRC,2013,14.36
Greece,GRC,2014,12.18
Greece,GRC,2015,14.85
Greece,GRC,2016,14.89
Greece,GRC,2017,13.8
Greece,GRC,2018,16.14
Greece,GRC,2019,16.1
Greece,GRC,2020,17.55
Greece,GRC,2021,22.13
Greece,GRC,2022,22.44
Greece,GRC,2023,24.74
Hungary,HUN,1990,0.2
Hungary,HUN,1991,0.21
Hungary,HUN,1992,0.21
Hungary,HUN,1993,0.21
Hungary,HUN,1994,0.21
Hungary,HUN,1995,0.22
Hungary,HUN,1996,0.26
Hungary,HUN,1997,0.27
Hungary,HUN,1998,0.22
Hungary,HUN,1999,0.24
Hungary,HUN,2000,0.24
Hungary,HUN,2001,0.26
Hungary,HUN,2002,0.23
Hungary,HUN,2003,0.33
Hungary,HUN,2004,0.94
Hungary,HUN,2005,1.87
Hungary,HUN,2006,1.49
Hungary,HUN,2007,1.88
Hungary,HUN,2008,2.35
Hungary,HUN,2009,2.89
Hungary,HUN,2010,3.02
Hungary,HUN,2011,2.71
Hungary,HUN,2012,2.64
Hungary,HUN,2013,2.78
Hungary,HUN,2014,3.16
Hungary,HUN,2015,3.22
Hungary,HUN,2016,3.25
Hungary,HUN,2017,3.48
Hungary,HUN,2018,3.77
Hungary,HUN,2019,4.7
Hungary,HUN,2020,5.52
Hungary,HUN,2021,6.91
Hungary,HUN,2022,7.66
Hungary,HUN,2023,9.2
Ireland,IRL,1990,0.7
Ireland,IRL,1991,0.75
Ireland,IRL,1992,0.82
Ireland,IRL,1993,0.77
Ireland,IRL,1994,0.94
Ireland,IRL,1995,0.73
Ireland,IRL,1996,0.76
Ireland,IRL,1997,0.81
Ireland,IRL,1998,1.18
Ireland,IRL,1999,1.13
Ireland,IRL,2000,1.18
Ireland,IRL,2001,1.03
Ireland,IRL,2002,1.38
Ireland,IRL,2003,1.14
Ireland,IRL,2004,1.39
Ireland,IRL,2005,1.87
Ireland,IRL,2006,2.47
Ireland,IRL,2007,2.81
Ireland,IRL,2008,3.6
Ireland,IRL,2009,4.12
Ireland,IRL,2010,3.72
Ireland,IRL,2011,5.43
Ireland,IRL,2012,5.25
Ireland,IRL,2013,5.63
Ireland,IRL,2014,6.39
Ireland,IRL,2015,7.86
Ireland,IRL,2016,7.51
Ireland,IRL,2017,8.88
Ireland,IRL,2018,10.2
Ireland,IRL,2019,11.79
Ireland,IRL,2020,13.45
Ireland,IRL,2021,11.59
Ireland,IRL,2022,13.04
Ireland,IRL,2023,13.73
Italy,ITA,1965,45.309998
Italy,ITA,1966,47.071003
Italy,ITA,1967,45.815
Italy,ITA,1968,46.294
Italy,ITA,1969,44.978
Italy,ITA,1970,44.601
Italy,ITA,1971,43.288
Italy,ITA,1972,45.155
Italy,ITA,1973,41.368
Italy,ITA,1974,42.039997
Italy,ITA,1975,45.007
Italy,ITA,1976,42.988
Italy,ITA,1977,54.869
Italy,ITA,1978,49.302002
Italy,ITA,1979,49.772
Italy,ITA,1980,49.204
Italy,ITA,1981,46.503002
Italy,ITA,1982,44.982
Italy,ITA,1983,44.838
Italy,ITA,1984,45.873
Italy,ITA,1985,43.927998
Italy,ITA,1986,44.121002
Italy,ITA,1987,42.748
Italy,ITA,1988,44.015
Italy,ITA,1989,37.39302
Italy,ITA,1990,34.9
Italy,ITA,1991,45.53
Italy,ITA,1992,45.77
Italy,ITA,1993,45.22
Italy,ITA,1994,48.25
Italy,ITA,1995,41.46
Italy,ITA,1996,46.22
Italy,ITA,1997,46.19
Italy,ITA,1998,46.48
Italy,ITA,1999,51.32
Italy,ITA,2000,50.87
Italy,ITA,2001,54.35
Italy,ITA,2002,48.31
Italy,ITA,2003,46.86
Italy,ITA,2004,53.87
Italy,ITA,2005,48.43
Italy,ITA,2006,50.64
Italy,ITA,2007,47.72
Italy,ITA,2008,58.16
Italy,ITA,2009,69.26
Italy,ITA,2010,76.97
Italy,ITA,2011,82.95
Italy,ITA,2012,92.22
Italy,ITA,2013,112
Italy,ITA,2014,120.68
Italy,ITA,2015,108.89
Italy,ITA,2016,108.01
Italy,ITA,2017,103.89
Italy,ITA,2018,114.41
Italy,ITA,2019,115.83
Italy,ITA,2020,116.9
Italy,ITA,2021,116.33
Italy,ITA,2022,100.25
Italy,ITA,2023,114.8
Latvia,LVA,1990,4.5
Latvia,LVA,1991,3.28
Latvia,LVA,1992,2.52
Latvia,LVA,1993,2.88
Latvia,LVA,1994,3.31
Latvia,LVA,1995,2.94
Latvia,LVA,1996,1.86
Latvia,LVA,1997,2.95
Latvia,LVA,1998,4.32
Latvia,LVA,1999,2.76
Latvia,LVA,2000,2.82
Latvia,LVA,2001,2.83
Latvia,LVA,2002,2.48
Latvia,LVA,2003,2.34
Latvia,LVA,2004,3.2
Latvia,LVA,2005,3.42
Latvia,LVA,2006,2.79
Latvia,LVA,2007,2.82
Latvia,LVA,2008,3.21
Latvia,LVA,2009,3.56
Latvia,LVA,2010,3.64
Latvia,LVA,2011,3.08
Latvia,LVA,2012,4.11
Latvia,LVA,2013,3.53
Latvia,LVA,2014,2.8
Latvia,LVA,2015,2.78
Latvia,LVA,2016,3.48
Latvia,LVA,2017,5.46
Latvia,LVA,2018,3.49
Latvia,LVA,2019,3.19
Latvia,LVA,2020,3.64
Latvia,LVA,2021,3.72
Latvia,LVA,2022,3.78
Latvia,LVA,2023,4.79
Lithuania,LTU,1990,0.41
Lithuania,LTU,1991,0.34
Lithuania,LTU,1992,0.31
Lithuania,LTU,1993,0.39
Lithuania,LTU,1994,0.45
Lithuania,LTU,1995,0.37
Lithuania,LTU,1996,0.33
Lithuania,LTU,1997,0.3
Lithuania,LTU,1998,0.42
Lithuania,LTU,1999,0.41
Lithuania,LTU,2000,0.34
Lithuania,LTU,2001,0.33
Lithuania,LTU,2002,0.35
Lithuania,LTU,2003,0.33
Lithuania,LTU,2004,0.43
Lithuania,LTU,2005,0.46
Lithuania,LTU,2006,0.43
Lithuania,LTU,2007,0.58
Lithuania,LTU,2008,0.6
Lithuania,LTU,2009,0.68
Lithuania,LTU,2010,0.91
Lithuania,LTU,2011,1.11
Lithuania,LTU,2012,1.18
Lithuania,LTU,2013,1.53
Lithuania,LTU,2014,1.51
Lithuania,LTU,2015,1.68
Lithuania,LTU,2016,2.1
Lithuania,LTU,2017,2.53
Lithuania,LTU,2018,2.2
Lithuania,LTU,2019,2.47
Lithuania,LTU,2020,2.57
Lithuania,LTU,2021,2.62
Lithuania,LTU,2022,3.1
Lithuania,LTU,2023,4.25
Luxembourg,LUX,1990,0.08
Luxembourg,LUX,1991,0.09
Luxembourg,LUX,1992,0.08
Luxembourg,LUX,1993,0.08
Luxembourg,LUX,1994,0.11
Luxembourg,LUX,1995,0.11
Luxembourg,LUX,1996,0.08
Luxembourg,LUX,1997,0.1
Luxembourg,LUX,1998,0.15
Luxembourg,LUX,1999,0.13
Luxembourg,LUX,2000,0.16
Luxembourg,LUX,2001,0.17
Luxembourg,LUX,2002,0.15
Luxembourg,LUX,2003,0.14
Luxembourg,LUX,2004,0.19
Luxembourg,LUX,2005,0.21
Luxembourg,LUX,2006,0.25
Luxembourg,LUX,2007,0.26
Luxembourg,LUX,2008,0.28
Luxembourg,LUX,2009,0.27
Luxembourg,LUX,2010,0.27
Luxembourg,LUX,2011,0.24
Luxembourg,LUX,2012,0.31
Luxembourg,LUX,2013,0.36
Luxembourg,LUX,2014,0.4
Luxembourg,LUX,2015,0.43
Luxembourg,LUX,2016,0.46
Luxembourg,LUX,2017,0.6
Luxembourg,LUX,2018,0.68
Luxembourg,LUX,2019,0.8
Luxembourg,LUX,2020,0.97
Luxembourg,LUX,2021,0.99
Luxembourg,LUX,2022,1.01
Luxembourg,LUX,2023,1.05
Malta,MLT,1990,0
Malta,MLT,1991,0
Malta,MLT,1992,0
Malta,MLT,1993,0
Malta,MLT,1994,0
Malta,MLT,1995,0
Malta,MLT,1996,0
Malta,MLT,1997,0
Malta,MLT,1998,0
Malta,MLT,1999,0
Malta,MLT,2000,0
Malta,MLT,2001,0
Malta,MLT,2002,0
Malta,MLT,2003,0
Malta,MLT,2004,0
Malta,MLT,2005,0
Malta,MLT,2006,0
Malta,MLT,2007,0
Malta,MLT,2008,0
Malta,MLT,2009,0
Malta,MLT,2010,0
Malta,MLT,2011,0
Malta,MLT,2012,0.03
Malta,MLT,2013,0.04
Malta,MLT,2014,0.08
Malta,MLT,2015,0.1
Malta,MLT,2016,0.14
Malta,MLT,2017,0.17
Malta,MLT,2018,0.2
Malta,MLT,2019,0.21
Malta,MLT,2020,0.25
Malta,MLT,2021,0.27
Malta,MLT,2022,0.3
Malta,MLT,2023,0.54
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0.803
Netherlands,NLD,1976,0.872
Netherlands,NLD,1977,0.867
Netherlands,NLD,1978,1.211
Netherlands,NLD,1979,1.106
Netherlands,NLD,1980,1.024
Netherlands,NLD,1981,1.085
Netherlands,NLD,1982,0.265
Netherlands,NLD,1983,0.231
Netherlands,NLD,1984,0.017
Netherlands,NLD,1985,0.444
Netherlands,NLD,1986,0.557
Netherlands,NLD,1987,0.70500004
Netherlands,NLD,1988,0.853
Netherlands,NLD,1989,0.96
Netherlands,NLD,1990,0.82
Netherlands,NLD,1991,0.93
Netherlands,NLD,1992,1
Netherlands,NLD,1993,1.1
Netherlands,NLD,1994,1.26
Netherlands,NLD,1995,1.41
Netherlands,NLD,1996,1.82
Netherlands,NLD,1997,2.01
Netherlands,NLD,1998,2.32
Netherlands,NLD,1999,2.51
Netherlands,NLD,2000,2.97
Netherlands,NLD,2001,3.31
Netherlands,NLD,2002,3.98
Netherlands,NLD,2003,3.96
Netherlands,NLD,2004,5.3
Netherlands,NLD,2005,7.46
Netherlands,NLD,2006,8.06
Netherlands,NLD,2007,7.59
Netherlands,NLD,2008,9.53
Netherlands,NLD,2009,10.83
Netherlands,NLD,2010,11.19
Netherlands,NLD,2011,12.32
Netherlands,NLD,2012,12.47
Netherlands,NLD,2013,12.1
Netherlands,NLD,2014,11.65
Netherlands,NLD,2015,13.69
Netherlands,NLD,2016,14.78
Netherlands,NLD,2017,17.43
Netherlands,NLD,2018,18.88
Netherlands,NLD,2019,22.8
Netherlands,NLD,2020,32.73
Netherlands,NLD,2021,40.31
Netherlands,NLD,2022,48.41
Netherlands,NLD,2023,58.43
Poland,POL,1965,0.92200005
Poland,POL,1966,0.934
Poland,POL,1967,1.001
Poland,POL,1968,1.052
Poland,POL,1969,0.894
Poland,POL,1970,1.83
Poland,POL,1971,1.67
Poland,POL,1972,1.688
Poland,POL,1973,1.679
Poland,POL,1974,2.3569999
Poland,POL,1975,2.201
Poland,POL,1976,1.828
Poland,POL,1977,2.2220001
Poland,POL,1978,2.213
Poland,POL,1979,2.047
Poland,POL,1980,2.597
Poland,POL,1981,2.4060001
Poland,POL,1982,1.812
Poland,POL,1983,2.037
Poland,POL,1984,1.753
Poland,POL,1985,2.249
Poland,POL,1986,1.917
Poland,POL,1987,1.854
Poland,POL,1988,1.887
Poland,POL,1989,1.712
Poland,POL,1990,1.49
Poland,POL,1991,1.5
Poland,POL,1992,1.62
Poland,POL,1993,1.55
Poland,POL,1994,1.78
Poland,POL,1995,1.96
Poland,POL,1996,2.06
Poland,POL,1997,2.13
Poland,POL,1998,2.53
Poland,POL,1999,2.34
Poland,POL,2000,2.33
Poland,POL,2001,2.78
Poland,POL,2002,2.77
Poland,POL,2003,2.25
Poland,POL,2004,3.2
Poland,POL,2005,3.85
Poland,POL,2006,4.29
Poland,POL,2007,5.43
Poland,POL,2008,6.61
Poland,POL,2009,8.69
Poland,POL,2010,10.88
Poland,POL,2011,13.13
Poland,POL,2012,16.88
Poland,POL,2013,17.06
Poland,POL,2014,19.85
Poland,POL,2015,22.69
Poland,POL,2016,22.81
Poland,POL,2017,24.13
Poland,POL,2018,21.62
Poland,POL,2019,25.46
Poland,POL,2020,28.23
Poland,POL,2021,30.56
Poland,POL,2022,37.64
Poland,POL,2023,45.81
Portugal,PRT,1965,4.1819997
Portugal,PRT,1966,5.476
Portugal,PRT,1967,5.673
Portugal,PRT,1968,5.4160004
Portugal,PRT,1969,6.591
Portugal,PRT,1970,5.99
Portugal,PRT,1971,6.313
Portugal,PRT,1972,7.199
Portugal,PRT,1973,7.5249996
Portugal,PRT,1974,8.008
Portugal,PRT,1975,6.646
Portugal,PRT,1976,5.017
Portugal,PRT,1977,10.2
Portugal,PRT,1978,11.043
Portugal,PRT,1979,11.471001
Portugal,PRT,1980,8.335
Portugal,PRT,1981,5.33
Portugal,PRT,1982,7.274
Portugal,PRT,1983,8.431
Portugal,PRT,1984,10.1380005
Portugal,PRT,1985,11.241
Portugal,PRT,1986,9.12
Portugal,PRT,1987,9.767
Portugal,PRT,1988,12.886
Portugal,PRT,1989,6.48201
Portugal,PRT,1990,9.83
Portugal,PRT,1991,9.84
Portugal,PRT,1992,5.49
Portugal,PRT,1993,9.43
Portugal,PRT,1994,11.63
Portugal,PRT,1995,9.38
Portugal,PRT,1996,15.78
Portugal,PRT,1997,14.23
Portugal,PRT,1998,14.15
Portugal,PRT,1999,8.62
Portugal,PRT,2000,12.87
Portugal,PRT,2001,15.74
Portugal,PRT,2002,9.73
Portugal,PRT,2003,17.7
Portugal,PRT,2004,12.31
Portugal,PRT,2005,8.25
Portugal,PRT,2006,15.72
Portugal,PRT,2007,16.21
Portugal,PRT,2008,14.64
Portugal,PRT,2009,18.29
Portugal,PRT,2010,28.35
Portugal,PRT,2011,24.11
Portugal,PRT,2012,19.37
Portugal,PRT,2013,29.47
Portugal,PRT,2014,31.57
Portugal,PRT,2015,24.36
Portugal,PRT,2016,32.3
Portugal,PRT,2017,22.58
Portugal,PRT,2018,29.41
Portugal,PRT,2019,27.41
Portugal,PRT,2020,30.11
Portugal,PRT,2021,31.54
Portugal,PRT,2022,27.64
Portugal,PRT,2023,32.68
Romania,ROU,1971,4.495
Romania,ROU,1972,7.343
Romania,ROU,1973,7.547
Romania,ROU,1974,8.476
Romania,ROU,1975,9.361
Romania,ROU,1976,8.107
Romania,ROU,1977,9.345
Romania,ROU,1978,10.614
Romania,ROU,1979,11.339
Romania,ROU,1980,12.637
Romania,ROU,1981,12.737
Romania,ROU,1982,11.854
Romania,ROU,1983,10.038
Romania,ROU,1984,11.326
Romania,ROU,1985,12.713
Romania,ROU,1986,10.81
Romania,ROU,1987,11.209
Romania,ROU,1988,14.776
Romania,ROU,1989,13.678
Romania,ROU,1990,11.41
Romania,ROU,1991,14.59
Romania,ROU,1992,11.7
Romania,ROU,1993,12.77
Romania,ROU,1994,13.05
Romania,ROU,1995,16.69
Romania,ROU,1996,15.76
Romania,ROU,1997,17.52
Romania,ROU,1998,18.89
Romania,ROU,1999,18.29
Romania,ROU,2000,14.78
Romania,ROU,2001,14.92
Romania,ROU,2002,16.05
Romania,ROU,2003,13.26
Romania,ROU,2004,16.51
Romania,ROU,2005,20.22
Romania,ROU,2006,18.36
Romania,ROU,2007,16.01
Romania,ROU,2008,17.22
Romania,ROU,2009,15.55
Romania,ROU,2010,20.3
Romania,ROU,2011,16.32
Romania,ROU,2012,14.93
Romania,ROU,2013,20.15
Romania,ROU,2014,27.12
Romania,ROU,2015,26.19
Romania,ROU,2016,26.97
