Entity,Code,Year,3_1_Renewables_kWpc
Argentina,ARG,2016,2311.6875
Argentina,ARG,2017,2470.724
Argentina,ARG,2018,2511.452
Argentina,ARG,2019,2468.6052
Argentina,ARG,2020,2377.5747
Argentina,ARG,2021,2399.5322
Argentina,ARG,2022,2818.5876
Asia,,1965,222.3872
Asia,,1966,226.44109
Asia,,1967,206.75435
Asia,,1968,224.33261
Asia,,1969,227.21378
Asia,,1970,227.32373
Asia,,1971,242.87311
Asia,,1972,245.58287
Asia,,1973,223.31256
Asia,,1974,248.8767
Asia,,1975,262.73886
Asia,,1976,264.90094
Asia,,1977,255.56485
Asia,,1978,264.37238
Asia,,1979,281.43222
Asia,,1980,297.12375
Asia,,1981,312.4645
Asia,,1982,313.3928
Asia,,1983,322.9857
Asia,,1984,319.09097
Asia,,1985,368.45825
Asia,,1986,364.78372
