Entity,Code,Year,2_1_GDP_Growth
abc,KOR,2014,44241387520
abc,KOR,2015,40049967104
abc,KOR,2016,43194646528
abc,KOR,2017,47677833216
abc,KOR,2018,45257981952
abc,KOR,2019,35946364928
abc,KOR,2020,-13954973696
abc,LKA,1962,238377472
abc,LKA,1963,163131904
abc,LKA,1964,259582464
abc,LKA,1965,175165952
abc,LKA,1966,355671552
abc,LKA,1967,478768128
abc,LKA,1968,459109376
abc,LKA,1969,646151680
abc,LKA,1970,346945536
abc,LKA,1971,122408960
abc,LKA,1972,-38948864
abc,LKA,1973,666913792
abc,LKA,1974,389072896
abc,LKA,1975,643612672
abc,LKA,1976,371846144
abc,LKA,1977,587654144
abc,LKA,1978,684619776
abc,LKA,1979,819244032
abc,LKA,1980,795808768
abc,LKA,1981,821222400
abc,LKA,1982,630744064
abc,LKA,1983,763527168
abc,LKA,1984,847688704
abc,LKA,1985,873486336
abc,LKA,1986,799037440
abc,LKA,1987,330356736
abc,LKA,1988,481546240
abc,LKA,1989,458854400
abc,LKA,1990,1306564608
abc,LKA,1991,999192576
abc,LKA,1992,999716864
abc,LKA,1993,1636732928
abc,LKA,1994,1419986944
abc,LKA,1995,1472774144
abc,LKA,1996,1073491968
abc,LKA,1997,1878290432
abc,LKA,1998,1465995264
abc,LKA,1999,1404893184
abc,LKA,2000,2044372992
abc,LKA,2001,-558153728
abc,LKA,2002,1409794048
abc,LKA,2003,2196045824
abc,LKA,2004,2132545536
abc,LKA,2005,2577674240
abc,LKA,2006,3364462592
abc,LKA,2007,3210784768
abc,LKA,2008,3001835520
abc,LKA,2009,1891622912
abc,LKA,2010,4436332544
abc,LKA,2011,5024354304
abc,LKA,2012,5926084608
abc,LKA,2013,2401820672
abc,LKA,2014,3627868160
abc,LKA,2015,3843907584
abc,LKA,2016,3616415744
abc,LKA,2017,3013550080
abc,LKA,2018,2854297600
abc,LKA,2019,2031648768
abc,LKA,2020,-3287826432
abc,THA,1961,853050368
abc,THA,1962,1266228224
abc,THA,1963,1442211840
abc,THA,1964,1330010112
abc,THA,1965,1701806080
abc,THA,1966,2502795264
abc,THA,1967,2154414080
abc,THA,1968,2205947904
abc,THA,1969,1923614720
abc,THA,1970,3569414144
abc,THA,1971,1706438656
abc,THA,1972,1564422144
abc,THA,1973,3903062016
abc,THA,1974,1877262336
abc,THA,1975,2182475776
abc,THA,1976,4298903552
abc,THA,1977,4960202752
abc,THA,1978,5698797568
abc,THA,1979,3279454208
abc,THA,1980,3328098304
abc,THA,1981,3996430336
abc,THA,1982,3835158528
abc,THA,1983,4215455744
abc,THA,1984,4584947712
abc,THA,1985,3917127680
abc,THA,1986,4881195008
abc,THA,1987,8860958720
abc,THA,1988,13547053056
abc,THA,1989,14079508480
abc,THA,1990,14469873664
abc,THA,1991,12327747584
abc,THA,1992,12640223232
abc,THA,1993,13946814464
abc,THA,1994,14631337984
abc,THA,1995,16045031424
abc,THA,1996,12074598400
abc,THA,1997,-6215106560
abc,THA,1998,-16756391936
abc,THA,1999,9269870592
abc,THA,2000,9445539840
abc,THA,2001,7627440128
abc,THA,2002,14086356992
abc,THA,2003,17481973760
abc,THA,2004,16393207808
abc,THA,2005,11601575936
abc,THA,2006,14339342336
abc,THA,2007,16467689472
abc,THA,2008,5512790016
abc,THA,2009,-2244280320
abc,THA,2010,24247271424
abc,THA,2011,2915008512
abc,THA,2012,25341329408
abc,THA,2013,10084122624
abc,THA,2014,3793256448
abc,THA,2015,12194611200
abc,THA,2016,13785169920
abc,THA,2017,17340792832
abc,THA,2018,18116706304
abc,THA,2019,10211164160
abc,THA,2020,-28101083136
abc,VNM,1985,1069387776
abc,VNM,1986,813576192
abc,VNM,1987,1074374656
abc,VNM,1988,1594718208
abc,VNM,1989,2404548608
abc,VNM,1990,1788129280
abc,VNM,1991,2196168704
abc,VNM,1992,3375357952
abc,VNM,1993,3424026624
abc,VNM,1994,4051677184
abc,VNM,1995,4759785472
abc,VNM,1996,5104336896
abc,VNM,1997,4871241728
abc,VNM,1998,3725324288
abc,VNM,1999,3262795776
abc,VNM,2000,4860665856
abc,VNM,2001,4735983616
abc,VNM,2002,5133172736
abc,VNM,2003,5956911104
abc,VNM,2004,6956154880
abc,VNM,2005,7491158016
abc,VNM,2006,7448821760
abc,VNM,2007,8141660160
abc,VNM,2008,6926524416
abc,VNM,2009,6977593344
abc,VNM,2010,8751185920
abc,VNM,2011,9048047616
abc,VNM,2012,8083128320
abc,VNM,2013,8790228992
abc,VNM,2014,10226974720
abc,VNM,2015,12098994176
abc,VNM,2016,12001853440
abc,VNM,2017,13981646848
abc,VNM,2018,15511863296
abc,VNM,2019,16472489984
abc,VNM,2020,7299710976
